"Group","Species","dN.F34","dS.F34","W.F34","dN.F61","dS.F61","W.F61"
"Reptiles","Apalone_ferox_KX882744.1",0.000219062039600519,0.00651491578947888,0.0336246924256931,0.000228184035125832,0.00676885604726442,0.0337108713100865
"Reptiles","Apalone_spinifera_KX882745.1",0.000268562280024641,0.00693332026070609,0.0387350172682332,0.000268260449290348,0.00620413074340142,0.043239006459634
"Reptiles","Rafetus_swinhoei_HQ709384.1",0.000262709539221752,0.00644440040271638,0.040765551921792,0.000268329721730011,0.00674918199365822,0.0397573694089363
"Reptiles","Chitra_vandijki_MT683848.1",0.000186153874658082,0.00538035228129571,0.0345988264198291,0.000186881511953162,0.00539013496048512,0.0346710264813745
"Reptiles","Chitra_indica_JQ406951.1",0.000338108796447383,0.00803404549645411,0.0420845010893465,0.000343727773337171,0.00796686031954168,0.0431446968505335
"Reptiles","Pelochelys_cantorii_JN016747.1",0.000268750332959908,0.00638981405347475,0.0420591789856174,0.000270693722617848,0.00654748432493343,0.0413431646696765
"Reptiles","Trionyx_triunguis_NC_012833.1",0.000270173202067992,0.00719692831873708,0.0375400712779924,0.000274489445721636,0.00761777981295504,0.0360327355819383
"Reptiles","Lissemys_scutata_JQ361816.1",0.000369615071689367,0.0105905114819211,0.0349005874098084,0.000377624735378611,0.0108451372438649,0.0348197285923914
"Reptiles","Lissemys_punctata__EF050073.1",0.00029043908579569,0.00321061253230283,0.0904622039793047,0.000292964299963728,0.00317514116453618,0.0922681181031912
"Reptiles","Carettochelys_insculpta_FJ862792.1",0.000290208976434832,0.0126025715174795,0.0230277587421201,0.000294953313507273,0.0279585905965412,0.0105496488633358
"Reptiles","Elseya_branderhorsti_KY705235.1",0.000330494430559394,0.00632805458646036,0.0522268615170494,0.000334677904363944,0.00597488132422367,0.0560141509433962
"Reptiles","Elseya_dentata_KY779842.1",0.00039919147408673,0.00485128833345446,0.0822856624154677,0.000400512571077641,0.00447719770219502,0.0894560834071014
"Reptiles","Elseya_schultzei_KY776440.1",0.000268755831440246,0.00560289289364428,0.047967333401128,0.000270859595287136,0.00537814078933482,0.0503630540547148
"Reptiles","Elseya_novaeguineae_KY776438.1",0.000376836699074239,0.00577825037596529,0.0652164019478451,0.000380211486911959,0.0056585988071734,0.0671918084084642
"Reptiles","Elseya_irwini_KY776435.1",0.000138555358486399,0.00400175030924639,0.0346236890808143,0.000128063415972953,0.00372823976862624,0.0343495654573045
"Reptiles","Elseya_lavarackorum_KY776437.1",0.000375652686853995,0.00512634253963377,0.0732788891787226,0.000389744805720095,0.00488646793236556,0.0797600252604989
"Reptiles","Elseya_albagula_KY776453.1",0.000252853925252625,0.00400375701630525,0.0631541635076457,0.000253642369048237,0.00381366321718331,0.0665088537198028
"Reptiles","Myuchelys_bellii__KY924930.1",0.000285654814805716,0.00244343320811924,0.116907150912298,0.000288198364974652,0.00229237458975302,0.125720449992295
"Reptiles","Myuchelys_latisternum_KY857556.1",0.00019535878380851,0.00241517153957551,0.0808881607816751,0.000198255604834242,0.00228220038907728,0.0868703755301693
"Reptiles","Myuchelys_georgesi_KY857555.1",0.000321057570446692,0.00546609017655371,0.058736237434179,0.000319923707796378,0.00516880011166168,0.061895159589278
"Reptiles","Emydura_macquarii_KY857552.1",0.000214499471711464,0.00598520472509416,0.0358382848312827,0.000215853879344496,0.00585316932955393,0.0368781197315791
"Reptiles","Emydura_subglobosa_KY776445.1",0.000323974305821464,0.0089925701308413,0.0360268867640351,0.000329662817880202,0.00875678711061075,0.0376465493240944
"Reptiles","Elusor_macrurus__KU736930.1",0.000196698872431034,0.00507033339769139,0.0387940707253284,0.000199926157254261,0.00501147682511395,0.0398936609369066
"Reptiles","Rheodytes_leukops_KY857558.1",0.000203008628014907,0.00785984530973685,0.0258285780463667,0.000203939575560069,0.00798277176114463,0.0255474641718714
"Reptiles","Chelodina_longicollis_KJ713173.1",0.000198483463928745,0.00200768308608605,0.0988619495299357,0.000201563037192904,0.00186880426597975,0.107856687220923
"Reptiles","Chelodina_canni_KY776448.1",0.000214874740979917,0.00287969902520843,0.0746170829308679,0.00021437803561473,0.00263432657480603,0.081378686175428
"Reptiles","Chelodina_burrungandjii_KY776447.1",0.000464400954645532,0.00395892576132223,0.117304789895941,0.00046888222338005,0.00365309882487884,0.128351913226876
"Reptiles","Chelodina_mccordi_KY705231.1",0.000251844626211356,0.00459099005616304,0.0548562778682725,0.0002522978558926,0.00432003424505922,0.0584018184997377
"Reptiles","Chelodina_expansa_KY776450.1",0.000336886694548442,0.0036081610972946,0.0933679748393272,0.000338366864559639,0.003366696029468,0.100504132715868
"Reptiles","Chelodina_novaeguineae_KY776446.1",0.000320098709988648,0.00355316740802433,0.0900882714576719,0.00032153325299532,0.00320783378241832,0.100233763593861
"Reptiles","Chelodina_pritchardi_KY705233.1",0.000231678695577443,0.00271624197663213,0.0852938352218168,0.000235982324597457,0.00252766477775514,0.0933598183881952
"Reptiles","Chelodina_colliei_KY776449.1",0.000275782966831054,0.00474955140223492,0.058065055723217,0.000277636747426725,0.00457271397469783,0.0607159662648858
"Reptiles","Chelodina_steindachneri_KY776452.1",0.000269360941196049,0.00690424031245378,0.039013842074729,0.000271115412116952,0.00661263400410967,0.0409996095275283
"Reptiles","Chelodina_rugosa_HQ172157.1",0.000270072042796252,0.00731099120782799,0.0369405508937122,0.00027367071849341,0.00713597806116823,0.0383508351830061
"Reptiles","Chelodina_parkeri_KY705232.1",0.000264824268230614,0.00668834270669724,0.0395949011352898,0.000268667316414703,0.00717903256986099,0.0374238887761315
"Reptiles","Pseudemydura_umbrina__KY486272.1",0.000247087487236424,0.00626411662192686,0.0394449053473113,0.000249070502946106,0.00587881480463069,0.0423674688221025
"Reptiles","Platemys_platycephala__KC692464.1",0.000196404195901347,0.0064637959214193,0.0303852717952489,0.000200513795381976,0.00648357151217307,0.0309264415462228
"Reptiles","Pelusios_castaneus__KC692463.1",0.000410531570452593,0.00897619577238985,0.0457355856381118,0.000425213094479692,0.00741062909872511,0.0573788120839624
"Reptiles","Podocnemis_unifilis_JF802204.1",0.000292528275929627,0.0133169233512428,0.0219666561272448,0.000300457805514882,0.0109086578151995,0.0275430589725016
"Reptiles","Crocodylus_palustris_MT554049.1",0.000225718721547625,0.00570704256032484,0.0395509091025207,0.000237527677753249,0.00544739131338389,0.0436039315129902
"Reptiles","Crocodylus_siamensis_MT554035.1",0.000260125063084999,0.00593582286311096,0.0438229153874493,0.000255605586018649,0.00556719390303786,0.0459128225943724
"Reptiles","Crocodylus_porosus_DQ273698.1",0.000389587324451349,0.00622257236591767,0.0626087253858549,0.000391635264373711,0.00586891707828594,0.066730413660588
"Reptiles","Crocodylus_novaeguineae_MT554048.1",0.000270406354256504,0.00320330727872836,0.0844147409935175,0.00026749387848678,0.00295245611892571,0.0906004586391996
"Reptiles","Crocodylus_mindorensis_MT554045.1",0.000326159461848347,0.00345457450649811,0.0944137870625849,0.000338717149582737,0.00324835609225745,0.104273404750815
"Reptiles","Crocodylus_johnsoni_HM488008.2",0.000427904049821475,0.00469169120104471,0.0912046491308279,0.000435769056863978,0.00443507747126707,0.0982551172301128
"Reptiles","Crocodylus_intermedius_MT554044.1",0.00031880414787815,0.00414409328423962,0.0769297711252284,0.000329442974079966,0.00371637640710898,0.088646288209607
"Reptiles","Crocodylus_acutus_MT554043.1",0.000326738187757471,0.00318227126796018,0.102674524025385,0.000329442974079966,0.00292693943911659,0.112555446032528
"Reptiles","Crocodylus_moreletii_MT554046.1",0.000258832079064758,0.00431246685302481,0.0600194941517545,0.000264544383953549,0.00388668458013482,0.0680642790787959
"Reptiles","Crocodylus_rhombifer_MT554036.1",0.000193384809691897,0.00430894166325482,0.0448798857828633,0.000190130524051623,0.00396764288432417,0.0479202714545741
"Reptiles","Crocodylus_niloticus_MT554047.1",0.000275197947252033,0.00401509944426632,0.0685407549855393,0.000280700082284908,0.00378361459191635,0.0741883390778279
"Reptiles","Mecistops_cataphractus_EF551000.1",0.000237369464296966,0.00545435495947708,0.0435192549917439,0.000237962854991559,0.00593842990166594,0.0400716786982367
"Reptiles","Osteolaemus_tetraspis_MT554038.1",0.000425065534226582,0.00710759418045191,0.0598044181244399,0.000434586158259825,0.00723174470022058,0.0600942340022829
"Reptiles","Tomistoma_schlegelii_NC_011074.1",0.000296600246825399,0.00605240867204469,0.0490053238135353,0.000301239196719385,0.00607815275433924,0.0495609782930066
"Reptiles","Gavialis_gangeticus_AB079596.1",0.000222404910082546,0.00619192543837583,0.0359185381503696,0.000231167370993409,0.00638178804529816,0.0362229784744612
"Reptiles","Caiman_crocodilus_NC_002744.2",0.000487970049447162,0.00372389018218844,0.131037712062817,0.000488171246553861,0.00349311710080476,0.139752327925506
"Reptiles","Caiman_yacare_MT554042.1",0.000205958771557481,0.00306590857758068,0.0671770753581975,0.000208909662455732,0.00276914284519974,0.0754419956405909
"Reptiles","Caiman_latirostris_MT554051.1",0.000252813988600812,0.00356482609932363,0.0709190242544455,0.000254054489035556,0.00341252808880664,0.0744475891257498
"Reptiles","Melanosuchus_niger_MT554039.1",0.000343062520220828,0.00422532880834887,0.0811919109213389,0.000346121876779034,0.00410890170643286,0.0842370787885114
"Reptiles","Paleosuchus_trigonatus_MT554034.1",0.000249510054690494,0.00299562214367999,0.0832915643973647,0.000253983558369726,0.00287034856140999,0.0884852668363605
"Reptiles","Paleosuchus_palpebrosus_MT554041.1",0.000225641048900262,0.00326856778511913,0.0690336146392748,0.00022551721488838,0.00301028099483651,0.0749156690937513
"Reptiles","Alligator_mississippiensis_NC_001922.1",0.000193670318738557,0.00375272770785942,0.0516078793387937,0.000196398152687691,0.00389260726211504,0.0504541402363255
"Reptiles","Alligator_sinensis_AF511507.1",0.000212240799532665,0.00328608546140746,0.0645877296939685,0.000215557798481613,0.00311680657366117,0.0691598254133579
"Amphibians","Rana_kukunoris_KU246049.1",7.97210854307758e-05,0.00374218985489298,0.0213033246633756,8.30317617360405e-05,0.00340052806018966,0.0244173140954495
"Amphibians","Rana_cf._chensinensis_KF898356.1",0.00014229286760028,0.00494727603000936,0.0287618614237724,0.000143815778700702,0.00455588787720096,0.031567014504549
"Amphibians","Rana_huanrensis_KT588071.1",0.000159863348793637,0.00376377842998024,0.0424741657267207,0.000164408819547963,0.0034867620047638,0.0471522918178352
"Amphibians","Rana_dybowskii_KF898355.1",0.000292006621369532,0.00808127609765962,0.0361337266343491,0.000304640398453623,0.00796450464362313,0.0382497609185948
"Amphibians","Rana_uenoi_MW009067.1",0.000324968821663004,0.00692190608907245,0.0469478807544109,0.000325982643280863,0.00662290669808229,0.0492204794875418
"Amphibians","Rana_amurensis_KU343216.1",0.000489292135636379,0.00897512372598683,0.0545164780536304,0.000498924180574348,0.00886389591550424,0.0562872336645624
"Amphibians","Rana_kunyuensis_KF840516.1",0.000725500322126075,0.0103473358173676,0.0701146976314762,0.00074266478367766,0.0107377617042811,0.0691638354557231
"Amphibians","Rana_omeimontis_KU246050.1",0.000345780026180671,0.00877458997326908,0.039406972546188,0.00034522909206208,0.00872541910318483,0.0395659037095501
"Amphibians","Rana_chaochiaoensis_KU246048.1",0.000261510061624524,0.00621596010417941,0.0420707432547215,0.000273217411644583,0.00600557213764248,0.0454939854825948
"Amphibians","Rana_temporaria_MH536744.1",0.000156095920491907,0.00304447859228689,0.0512718075559381,0.000156623573712316,0.00307252470244288,0.0509755295336727
"Amphibians","Rana_draytonii_KP013110.1",0.000118122118098727,0.00295991129041921,0.0399073169797591,0.000121680392609592,0.00313744714610289,0.0387832485913698
"Amphibians","Rana_catesbeiana_AB761267.1",9.30198812623464e-05,0.00358768711698133,0.0259275344335526,9.70042217136409e-05,0.0034681791623277,0.0279697839048591
"Amphibians","Rana_okaloosae_KP013096.1",7.43224176920255e-05,0.00247111465855513,0.0300764747741337,7.30091434650625e-05,0.00229878636931534,0.031759864439603
"Amphibians","Rana_sylvatica_KP222281.1",0.000105858047213632,0.00383240060165813,0.0276218637393574,0.000108439355449717,0.00407821681528928,0.0265898946429667
"Amphibians","Odorrana_livida_KX233865.1",0.000486481396700158,0.00708702939942469,0.0686439083686671,0.000496788423235072,0.00823627567775237,0.060317119371925
"Amphibians","Amolops_tormotus_DQ835616.1",0.000460777928786597,0.00761279031018327,0.0605268121164766,0.000476546141022846,0.00820371367850028,0.0580890752284231
"Amphibians","Odorrana_hainanensis_KX056491.1",0.000523338706634085,0.00682132602517501,0.0767209637396942,0.000539186700541129,0.00761900838516291,0.0707686188653013
"Amphibians","Odorrana_schmackeri_KX233866.1",0.000557095889176824,0.00614743820157211,0.0906224464418943,0.000570664283615758,0.00656386778824068,0.0869402465171703
"Amphibians","Odorrana_wuchuanensis_KU680791.1",0.000273472208207153,0.00444124931202401,0.0615755137786948,0.000283954238245106,0.00460431410006725,0.0616713438904957
"Amphibians","Odorrana_margaretae_KJ815050.1",0.000397921593138884,0.00451688144385445,0.0880965325490854,0.000400822280696556,0.00444691883770491,0.090134831627245
"Amphibians","Rana_ishikawae_AB511282.1",0.000189128923577777,0.00421441040824658,0.0448767218322395,0.000194761012266558,0.00475676054428962,0.0409440438410052
"Amphibians","Babina_okinavana_AB761266.1",0.000122224049924733,0.00241761110815407,0.0505557115917024,0.000129135528938334,0.00237648174532225,0.0543389526103106
"Amphibians","Babina_adenopleura_NC_018771.1",0.000141285181520138,0.00269467653878702,0.0524312211452793,0.000138835850360932,0.00241933291520658,0.0573860048314505
"Amphibians","Sylvirana_guentheri_MN248533.1",0.000275520349260483,0.0075038478442261,0.0367172089546678,0.00028047681791934,0.00844716973745663,0.0332036441360523
"Amphibians","Babina_holsti_AB761264.1",0.000184996466864585,0.00381421550749944,0.0485018391071109,0.000188493792509352,0.00372975710313558,0.050537819835744
"Amphibians","Babina_subaspera_AB761265.1",0.000155289298456734,0.003464281947296,0.0448258256167467,0.000157098259997131,0.00310015808878679,0.0506742738589212
"Amphibians","Glandirana_emeljanovi_MH972198.1",0.000162273508963534,0.00312282017925768,0.0519637698133833,0.000165641507224329,0.00321636214000319,0.051499644633973
"Amphibians","Glandirana_rugosa_Shizuoka_LC536284.1",0.000180850838736877,0.00411383461773258,0.0439616211009854,0.000185841876883529,0.00433667875605145,0.0428535031847134
"Amphibians","Glandirana_tientaiensis_KJ941041.1",0.000237760999385898,0.0033066186924534,0.0719045712553834,0.000245048361026023,0.00352854916685026,0.0694473420770737
"Amphibians","Hylarana_latouchii_MN241431.1",0.000192435131949787,0.00392102273095819,0.0490777904525845,0.00019900633908407,0.00449951720238423,0.0442283760974664
"Amphibians","Pelophylax_nigromaculatus_AB043889.1",3.00834185407317e-05,0.00185582205473747,0.0162102926107253,3.03475398624238e-05,0.00173768058754458,0.01746439482604
"Amphibians","Rana_plancyi_EF196679.1",0.000138373160434498,0.000475814561028343,0.290813211212878,0.000141701089087819,0.000440580776714615,0.321623403872669
"Amphibians","Rana_chosenica_JF730436.1",1.02934516392283e-05,0.00034148564981525,0.0301431455312901,9.82343101643246e-06,0.000275776766748396,0.0356209521645268
"Amphibians","Pelophylax_bedriagae_KP260932.1",6.97142864512433e-05,0.00187757154904669,0.0371300292053529,7.1007413624206e-05,0.00177667489215882,0.0399664642853852
"Amphibians","Pelophylax_cf._terentievi_KP260931.1",7.26442834633993e-05,0.00194828432609984,0.0372862843940349,7.35609305733476e-05,0.00183085528383612,0.040178451690195
"Amphibians","Pelophylax_cretensis_KM677928.1",0.000128402271423776,0.00191461487688888,0.0670642816859444,0.000131142470631471,0.00186785831791743,0.0702100739512663
"Amphibians","Amolops_wuyiensis_KM386618.1",0.000188405537455043,0.00999139755836621,0.0188567751762898,0.000184338286994662,0.0103204075068979,0.0178615318117484
"Amphibians","Amolops_ricketti_KF956111.1",0.000253962617456229,0.00928715095445754,0.0273455894818136,0.000264152610545139,0.00855495840383723,0.0308771355833427
"Amphibians","Amolops_mantzorum_KJ546429.1",0.000175254072721467,0.00283555994662415,0.061805807678344,0.000177875729872642,0.00308346140403058,0.0576870297906534
"Amphibians","Rhacophorus_arboreus_HYK190603_LC565708.1",0.000292140020266646,0.00618943698894154,0.0471997729015745,0.000297770231655736,0.00455240449125864,0.0654094407093006
"Amphibians","Rhacophorus_dennysi_KM035412.1",0.000321805409930539,0.00648757609651588,0.0496033349193951,0.000319951323076546,0.00853440061797538,0.0374896067572286
"Amphibians","Buergeria_buergeri_AB127977.1",0.000279440380070962,0.00574154955499157,0.0486698542605145,0.000281205164891896,0.0081158896716404,0.0346487170561867
"Amphibians","Mantella_baroni_MH141597.1",0.000248232724603172,0.00814495242090142,0.0304768784119796,0.000251612830641239,0.0113149544618912,0.0222371933964623
"Amphibians","Mantella_madagascariensis_AB212225.1",0.000232350469035182,0.0052186150114173,0.0445233972091914,0.000231714047396215,0.00228036944593296,0.101612503100968
"Amphibians","Quasipaa_spinosa_NC_013270.1",0.000119245176366036,0.00384183497702368,0.0310385992837246,0.000118795533921216,0.00364006542395184,0.0326355491139074
"Amphibians","Quasipaa_exilispinosa_MT561179.1",0.00015560626207041,0.00320595063156046,0.0485366993922394,0.000158783735347132,0.00308841409648474,0.051412709043085
"Amphibians","Quasipaa_boulengeri_KC686711.1",0.000144894791769285,0.00478443663506046,0.0302846087891503,0.000144752682322669,0.00502875119568203,0.0287850157404808
"Amphibians","Quasipaa_yei_KJ842105.1",0.000139423315904106,0.00363926886652198,0.0383108039053326,0.00014125263968094,0.0038423010340853,0.0367625124704906
"Amphibians","Nanorana_ventripunctata_KY594708.1",0.000271005020369627,0.00374550779158278,0.0723546807134276,0.000275781659083595,0.003794606791697,0.07267726914078
"Amphibians","Nanorana_pleskei_HQ324232.1",0.000164499822377758,0.00350008201765969,0.0469988478977843,0.000163634489277401,0.00334793915195502,0.0488761837806542
"Amphibians","Nanorana_taihangnica_KJ569109.1",0.000142321967256168,0.00441538866510341,0.0322331685953257,0.000143019925843606,0.00458625508576643,0.0311844681922453
"Amphibians","Nanorana_yunnanensis_KF199150.2",0.000206092801134905,0.00527554051134612,0.0390657224016499,0.000210065006625179,0.00558006600150357,0.0376456132541401
"Amphibians","Limnonectes_bannaensis_AY899242.1",0.000228251187827602,0.00579129992105159,0.039412772769357,0.000229787829227701,0.00681158258533209,0.0337348665084853
"Amphibians","Fejervarya_multistriata_KR071859.1",0.000496703853038687,0.00950161957334167,0.0522757040738897,0.00050134208243559,0.0105257038857273,0.0476302666195469
"Amphibians","Fejervarya_kawamurai_MH087466.1",0.000635253735122426,0.0149069478202042,0.0426146078180692,0.000646091578069646,0.0131677954886188,0.0490660398415267
"Amphibians","Fejervarya_cancrivora_EU652694.1",0.00037512907039678,0.0116636463606178,0.0321622465906888,0.000383955267230197,0.011879736368263,0.032320184163004
"Amphibians","Hoplobatrachus_tigerinus_AP011543.1",0.000218301742877443,0.00868330771043249,0.0251403900630133,0.000220281705722475,0.00961653501548546,0.022906556817789
"Amphibians","Hoplobatrachus_rugulosus_HM104684.1",0.000336449160820052,0.00783302206061776,0.0429526635079484,0.000342056646833719,0.00784469950571839,0.0436035372144436
"Amphibians","Euphlyctis_hexadactylus_AP011544.1",0.000346977502924871,0.00929838173876252,0.0373159021293363,0.0003558246058178,0.0102337490327873,0.0347697217000138
"Amphibians","Occidozyga_martensii_GU177877.1",0.000373024428457461,0.0102812250841537,0.0362820992055116,0.000378487375956507,0.0125659695303028,0.0301200297393517
"Amphibians","Microhyla_mixtura_MF538787.1",0.000126387146352474,0.00629985105235378,0.0200619261157378,0.000126773908508689,0.00648756522408511,0.0195410611114999
"Amphibians","Microhyla_okinavensis_AB303950.1",0.000273558554664988,0.00778871719631973,0.0351224146120299,0.000273289502730231,0.00883216786229415,0.0309425168306577
"Amphibians","Microhyla_pulchra_KF798195.1",0.000179502929062385,0.00789468276952773,0.0227371934126649,0.000177534871350925,0.00952797788071266,0.0186330062447255
"Amphibians","Microhyla_taraiensis_MF496241.1",0.000181169025220204,0.00716007496268622,0.0253026715731807,0.000181296379842322,0.0087629885376955,0.0206888756116072
"Amphibians","Microhyla_butleri_KT285802.1",0.00012455976912426,0.00520938627931517,0.023910641761938,0.000122614159860476,0.00615675236134229,0.0199153957580557
"Amphibians","Kaloula_rugifera_KT878719.1",7.25946209209169e-05,0.00623253307793027,0.0116476912377695,7.5184365189594e-05,0.00694961963569396,0.0108184863533307
"Amphibians","Kaloula_verrucosa_MG962359.1",0.000121336334104018,0.00828505534341979,0.014645205019709,0.000119564403814924,0.00799674865515106,0.0149516270888303
"Amphibians","Breviceps_adspersus_AB777216.1",0.000261766809167263,0.00424419225856361,0.0616764729823653,0.00026664780787627,0.00458425879112273,0.0581659587789033
"Amphibians","Breviceps_mossambicus_LC498571.1",0.000302896531501056,0.00465291167677574,0.0650982766367382,0.000306803102155634,0.00449686145307724,0.0682260517378594
"Amphibians","Breviceps_poweri_LC498572.1",0.000376429843284843,0.00535007392691389,0.070359746131953,0.000385740710968991,0.00544437647575785,0.0708512191775452
"Amphibians","Hemisus_marmoratus_AB777217.1",0.000312521591385463,0.00972017621347993,0.0321518442178093,0.000318123150007342,0.0167649175624683,0.0189755272474184
"Amphibians","Trichobatrachus_robustus_NC_023382.1",0.000150540489325329,0.0050109680605063,0.0300421969383135,0.00015403564908198,0.00544566407253364,0.0282859256520966
"Amphibians","Bufo_stejnegeri_KR136211.1",0.000289619624535667,0.00916259352529454,0.0316089133208992,0.000286308050624404,0.00902060468339556,0.0317393412828985
"Amphibians","Bufo_japonicus_AB303363.1",0.000295915703329921,0.00962371997153081,0.0307485779101333,0.00030634102860612,0.00938610432249054,0.0326377182780805
"Amphibians","Bufo_tibetanus_JX878885.1",0.000129038797880114,0.00227572243991716,0.0567023445463812,0.000123384288759525,0.00205896625696124,0.0599253573691994
"Amphibians","Bufo_gargarizans_DQ275350.1",9.03271585160801e-05,0.00274033460599225,0.0329620909499749,9.86639347836156e-05,0.00256265253093373,0.0385007072135785
"Amphibians","Bufotes_raddei_KT223827.1",0.000137058134008607,0.00544668539102269,0.0251635855881283,0.000138271753849297,0.00575619890439336,0.0240213648183288
"Amphibians","Bufotes_zamdaensis_MK867845.1",0.000157018524201316,0.00332906397055078,0.0471659678487158,0.000158318299640089,0.00315673070096218,0.0501526150430992
"Amphibians","Bufotes_pewzowi_MK855100.1",5.50144082454494e-05,0.00298258904815442,0.0184451854939558,5.51274321966471e-05,0.00288925952045298,0.0190801247885148
"Amphibians","Anaxyrus_americanus_MK855099.1",7.20562860959946e-05,0.00493703303261349,0.0145950585341436,7.20289038858118e-05,0.00520425602178727,0.0138403844054304
"Amphibians","Hyla_ussuriensis_KT964710.1",0.000188077636603816,0.0024187893372346,0.077756931415468,0.000192248990474385,0.00211863521476767,0.0907419026807157
"Amphibians","Hyla_japonica_AB303949.1",4.88185920017216e-05,0.00241489301768516,0.0202156334231806,4.77642937706985e-05,0.00238830636664197,0.0199992322751526
"Amphibians","Hyla_suweonensis_KY419887.1",0.000107991152695192,0.00652796637583568,0.016542847569641,0.000107146411173899,0.00664387698029299,0.0161270913792829
"Amphibians","Dryophytes_versicolor_MH087467.1",7.01282645909066e-05,0.00461558501050272,0.0151937976294078,6.92858463707164e-05,0.00439858296056561,0.0157518562209423
"Amphibians","Hyla_annectans_KM271781.1",2.12957996439832e-05,0.00179689822615573,0.0118514222642109,2.03881649314535e-05,0.00186065116068582,0.0109575429087624
"Amphibians","Pseudis_tocantins_MH571152.1",0.000163828398069294,0.00918542685427422,0.0178356869711569,0.000166468843562746,0.0110520385695618,0.0150622749382375
"Amphibians","Bokermannohyla_alvarengai_KY829114.1",0.000324906986623182,0.00769333329039893,0.0422322775263952,0.000332830285292639,0.00789868711699394,0.0421374185814448
"Amphibians","Telmatobius_chusmisensis_KT949346.1",8.95651847828677e-05,0.00178648290667471,0.0501349240164749,9.56084704931719e-05,0.0015887152285062,0.0601797406971848
"Amphibians","Telmatobius_bolivianus_JF703234.1",9.80303979724923e-05,0.00277707431169274,0.0352998828874474,9.35094666777609e-05,0.0027718844670942,0.0337349798621975
"Amphibians","Anomaloglossus_baeobatrachus_KU958559.1",0.000147090590602041,0.0045048146711638,0.0326518628043895,0.000149061424295487,0.00474221581748317,0.0314328638831538
"Amphibians","Calyptocephallela_gayi_JF703228.1",0.000121669641901325,0.00408455812598736,0.0297877121951628,0.000123661744870776,0.00396689710305153,0.0311734188355047
"Amphibians","Telmatobufo_australis_KR349313.1",0.000169431287114968,0.00382991072826989,0.0442389651185175,0.00017273192830945,0.00457633901614922,0.0377445656232862
"Amphibians","Lechriodus_melanopyga_JF703230.1",0.000143225224417166,0.0067664917335374,0.0211668365317414,0.000145032955362356,0.0089285454345833,0.0162437382914124
"Amphibians","Oreolalax_major_KU127230.1",0.000163780309701728,0.0055484368239283,0.0295182796342577,0.000160168424544808,0.00531989167693007,0.0301074597513676
"Amphibians","Oreolalax_xiangchengensis_MH727696.1",0.000166644908274458,0.00499461443320053,0.0333649194553888,0.000172332589498574,0.00472206240957775,0.0364951952242375
"Amphibians","Oreolalax_omeimontis_MN803321.1",0.000248933360455473,0.0044583284478805,0.0558355812869318,0.000255150921017766,0.00442726729175716,0.0576316956269649
"Amphibians","Oreolalax_lichuanensis_KU096847.1",0.000298719601377627,0.00676065379583461,0.0441850167748088,0.000296532022874573,0.00655551074331791,0.0452340076136448
"Amphibians","Oreolalax_schmidti_MT773151.1",0.000187699992347611,0.00555273627108879,0.0338031527491952,0.000192650827907155,0.0053403396687988,0.036074639415303
"Amphibians","Leptobrachium_leishanense_KU760082.1",0.000142611558596396,0.00521623185917804,0.0273399577408486,0.000145937920450515,0.00460375927688929,0.0316997287810244
"Amphibians","Leptobrachium_boringii_KJ630505.1",0.00018672308855737,0.00688152279189157,0.0271339780749377,0.000185581203144762,0.00701383255817857,0.026459314733478
"Amphibians","Scutiger_ningshanensis_KX619450.1",0.000145287617921963,0.00419392641037263,0.0346423860854186,0.00014441255865532,0.00405466350605235,0.0356164102001946
"Amphibians","Leptolalax_oshanensis_KC460337.1",0.000195164078286868,0.00480632336072918,0.0406056903872691,0.000198315395101517,0.00496375911151483,0.0399526630213518
"Amphibians","Atympanophrys_shapingensis_JX458090.1",0.000219830533769078,0.00383851817212928,0.0572696347682355,0.000221892950394979,0.00384704624656106,0.0576787842343546
"Amphibians","Pelobates_cultripes_AJ871086.1",9.07720031643422e-05,0.00362433044145415,0.025045178586951,9.17768409320493e-05,0.00417470960186408,0.0219840059991405
"Amphibians","Pelodytes_cf._punctatus_JF703231.1",8.42926265369114e-05,0.00471531125909761,0.0178763652928063,8.414113170124e-05,0.0189327700981626,0.00444420606519727
"Amphibians","Xenopus_laevis_M10217.1",8.13480958983744e-05,0.00313184107244518,0.0259745287250039,8.15767185490853e-05,0.0029044585264155,0.0280867217786587
"Amphibians","Xenopus_cf._tropicalis_AP014695.1",2.85864912877421e-05,0.00165398269049582,0.0172834283284867,2.89207653149177e-05,0.00265027517055931,0.0109123632278585
"Amphibians","Bombina_microdeladigitora_JX893182.1",8.97381307730044e-05,0.000900519004610219,0.0996515679442509,8.93768202231661e-05,0.000854043058094173,0.104651421700697
"Amphibians","Bombina_lichuanensis_JX893183.1",2.84294353688581e-05,0.00050507411598453,0.0562876506024096,2.93992689500031e-05,0.000469456502308362,0.0626240531453802
"Amphibians","Bombina_maxima_EU789363.1",4.19840307776287e-05,0.00111485318233971,0.0376587979858641,4.32097667105378e-05,0.00105664617597946,0.0408933166965609
"Amphibians","Bombina_bombina_EU115993.1",4.31113818597645e-05,0.00259209511818996,0.0166318672325068,4.24387366795233e-05,0.00248837323139678,0.0170548116110788
"Amphibians","Bombina_variegata_variegata_JX893177.1",4.26457044272898e-05,0.00261658975113813,0.0162982005141388,4.44152786706935e-05,0.00260856975091218,0.0170266785678865
