"Seq.Names","Species.NCBI","Order.AW","Family.AW","Species.AW1","Species.AW2","Order.IUCN","Family.IUCN","Species.IUCN","Species.Vertlife","Lon","Lat","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","RangeSize","IUCN.Categories","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Habitat","Island","SVL","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Bombina_lichuanensis_JX893183.1","Bombina_lichuanensis","Anura","Bombinatoridae","Bombina_lichuanensis","Bombina_lichuanensis","Anura","Bombinatoridae","Bombina_lichuanensis","Bombina_lichuanensis",108.43503787,30.27264102,12.9893524169922,72.09779296875,22.7524841308594,2.8009635925293,2855.88598632812,905.566225591039,4,346,0.000515333333333333,0.008229,0.0626240531453802,0.00067003,0.00029799,0.00191219,226.86643276,51.5986596767721,15.73779147,7.58547091158549,4.59408471348907e-05,2.93992689500031e-05,1.55255895609149e-05,0.000135531396601949,1.81052457655307e-05,0.000125171205734584,0.000733597472974804,0.000469456502308362,0.000247917354133446,0.00216420671921883,0.000289110091988135,0.00199877202844092,"Terrestial&Freshwater",0,63.3999999719024,16.76552828,0.0610118236027238,0.0610118236027238,0.0277082342576736,0.0186221417389971,0.027356259,0.0237425223523104,12,12
"Bombina_maxima_EU789363.1","Bombina_maxima","Anura","Bombinatoridae","Bombina_maxima","Bombina_maxima",NA,NA,NA,"Bombina_maxima",103.29686595,24.4940281,16.9613098144531,46.5614111328125,22.2878036499023,9.68374176025391,4418.32861328125,536317.644092312,1,346,0.00139833333333333,0.0341946666666667,0.0408933166965609,0.0006295,0.00027736,0.00174135,226.86643276,51.5986596767721,28.28013349,12.829824472084,6.76137371107886e-05,4.32097667105378e-05,2.74263102117182e-05,0.000189772368609325,2.82757036626056e-05,0.000163344048210143,0.00165341778492804,0.00105664617597946,0.000670679524853134,0.004640669525964,0.000691450484988017,0.00399439471789971,"Terrestial&Freshwater",0,77.0000000112663,6.086,0.0190049156102869,0.0190049156102869,0.0267012524176637,0.0193322500636262,0.02718363,0.0235550947638194,10,10
"Discoglossus_galganoi_AY585339.1","Discoglossus_galganoi","Anura","Alytidae","Discoglossus_galganoi","Discoglossus_galganoi","Anura","Alytidae","Discoglossus_galganoi","Discoglossus_galganoi",-5.03233052,40.14261577,13.7844192504883,57.3289111328125,22.3924591064453,6.47978973388672,2803.57763671875,488944.416186697,2,346,0.0129743333333333,1.561714,0.00830775246513339,0.00088443,0.00030088,0.00259982,226.86643276,51.5986596767721,188.04648738,48.3433988333849,8.10131471220474e-05,6.25308240223535e-05,4.44524216610466e-05,0.000382718311997006,5.79951024792671e-05,0.00025709514140007,0.00975151191156086,0.00752680394424216,0.00535071571373942,0.0460676113790375,0.00698084141561335,0.0309464133024024,"Terrestial&Freshwater",1.54e-05,80.0000000260895,21.8,0.0229868770620709,0.0229868770620709,0.0252122871983985,0.0151955335206094,0.026847971,0.0230491879763042,11,11
"Alytes_obstetricans_pertinax_AY585337.1","Alytes_obstetricans","Anura","Alytidae","Alytes_obstetricans","Alytes_obstetricans","Anura","Alytidae","Alytes_obstetricans","Alytes_obstetricans",1.00359964,45.3399107,11.3406562805176,56.3554248046875,19.5306991577148,4.08828201293945,2186.55493164062,987839.755654404,2,346,0.017455,1.791115,0.00974532623533386,0.00082464,0.00033446,0.0021526,226.86643276,51.5986596767721,188.04648738,48.3433988333849,0.000108990916657144,8.41257508396203e-05,5.98039991850759e-05,0.000514889510256744,7.80236246262318e-05,0.00034588256504932,0.011183916682232,0.008632420178465,0.00613668519051144,0.0528345073138646,0.00800626092365587,0.0354921484101009,"Terrestial&Freshwater",0,54.9999999872141,13.4,0.0178706574795338,0.0178706574795338,0.0249987435045772,0.0165869355587274,0.026881903,0.0231942511814257,10,10
"Xenopus_laevis_M10217.1","Xenopus_laevis","Anura","Pipidae","Xenopus_laevis","Xenopus_laevis","Anura","Pipidae","Xenopus_laevis","Xenopus_laevis",24.60546129,-22.7954135,19.8907531738281,38.2293408203125,24.4365829467773,13.6794799804688,4876.82666015625,3759690.4855598,2,345,0.0157,0.558983,0.0280867217786587,0.00086486,0.00039195,0.0021621,172.30748274,56.4612580525859,172.30748274,56.4612580525859,0.000200363713579046,8.15767185490853e-05,6.13227583004806e-05,0.00610181954704289,6.57258870504086e-05,0.000985775728815447,0.00713375221067233,0.0029044585264155,0.00218333626771195,0.2172492608831,0.00234010531981519,0.0350975716063978,"Terrestial&Freshwater",0,147.000000032526,130,0.0564792360284066,0.0564792360284066,0.0346064976741703,0.0372277022781267,0.028530268,0.0351025167969336,17,17
"Xenopus_cf._tropicalis_AP014695.1","Xenopus_tropicalis","Anura","Pipidae","Xenopus_tropicalis","Silurana_tropicalis","Anura","Pipidae","Xenopus_tropicalis","Xenopus_tropicalis",-1.09559912,8.38595811,25.9688110351562,15.3025622558594,28.4337982177734,24.0043395996094,5569.845703125,1853559.29824364,2,345,0.005566,0.510063666666667,0.0109123632278585,0.00068082,0.00017002,0.00229549,172.30748274,56.4612580525859,172.30748274,56.4612580525859,7.10334031707623e-05,2.89207653149177e-05,2.17402848853806e-05,0.002163231057251,2.33012921861512e-05,0.000349479471757119,0.00650944270159731,0.00265027517055931,0.00199226184387624,0.198236716656244,0.00213531127030895,0.0320260116401664,"Terrestial&Freshwater",0.00033268,54.9999999872141,3.538,0.0150537893151297,0.0150537893151297,0.0264277872206568,0.0150290894961564,0.027049824,0.025891663377656,12,12
"Oreolalax_major_KU127230.1","Oreolalax_major","Anura","Megophryidae","Oreolalax_major","Oreolalax_major","Anura","Megophryidae","Oreolalax_major","Oreolalax_major",103.42486359,30.74729626,9.56678237915039,65.07890625,18.1193817138672,0.0984557092189789,3163.76245117188,42385.5318585601,2,334,0.001286,0.0427136666666667,0.0301074597513676,0.00222392,0.00086007,0.0038795,221.435074,7.72412637116931,8.1168675,1.32166003952023,0.000162249406803754,0.000160168424544808,9.79423500360582e-05,0.000221896490291166,0.000112426238317799,0.000214645703794514,0.00538901017035764,0.00531989167693007,0.00325309245100325,0.00737014986065326,0.00373416552728902,0.0071293196293242,"Terrestial&Freshwater",0,67.9999999880247,20.55584793,0.202976804907265,0.201418212247988,0.0715429011600276,0.0630045766025091,0.070076181,0.0526849935269077,23,22
"Oreolalax_xiangchengensis_MH727696.1","Oreolalax_xiangchengensis","Anura","Megophryidae","Oreolalax_xiangchengensis","Oreolalax_xiangchengensis","Anura","Megophryidae","Oreolalax_xiangchengensis","Oreolalax_xiangchengensis",100.16105825,28.35360446,5.43548851013184,54.92328125,12.3685806274414,-2.23904590606689,6091.3310546875,28066.2984549953,2,334,0.00138366666666667,0.0379136666666667,0.0364951952242375,0.00197795,0.00088112,0.00332595,221.435074,7.72412637116931,8.1168675,1.32166003952023,0.000174571614215236,0.000172332589498574,0.000105380688180321,0.00023874866023811,0.000120964571087916,0.000230947204886217,0.0047834136286329,0.00472206240957775,0.00288752224869137,0.00654192034790241,0.00331453415565182,0.00632815370536334,"Terrestial&Freshwater",0,61.3999999905999,15.272455,0.0863297064105435,0.0852079773044249,0.0698851569348261,0.0641690129677126,0.070035492,0.0526811778792338,21,20
"Oreolalax_lichuanensis_KU096847.1","Oreolalax_lichuanensis","Anura","Megophryidae","Oreolalax_lichuanensis","Oreolalax_lichuanensis","Anura","Megophryidae","Oreolalax_lichuanensis","Oreolalax_lichuanensis",108.60523295,29.66234149,13.5902282714844,72.307587890625,23.30078125,3.300048828125,2986.49560546875,11695.9698323022,2,334,0.003434,0.0759163333333333,0.0452340076136448,0.00245213,0.00115416,0.00441029,221.435074,7.72412637116931,11.84945113,1.54920513839536,0.00029464507463977,0.000296532022874573,0.000205594210074296,0.000393275380377116,0.000231470006421961,0.000368574935025583,0.00651379548671453,0.00655551074331791,0.0045451248058834,0.00869424137114228,0.00511716778223599,0.00814818218570584,"Terrestial&Freshwater",0,59.0999999756477,13.66658862,0.0530645652583157,0.0514008374873476,0.064508108980537,0.0512942988273483,0.070002616,0.0524998768610716,19,18
"Oreolalax_schmidti_MT773151.1","Oreolalax_schmidti","Anura","Megophryidae","Oreolalax_schmidti","Oreolalax_schmidti","Anura","Megophryidae","Oreolalax_schmidti","Oreolalax_schmidti",102.87915651,29.67539526,10.0514808654785,61.683876953125,18.1326126098633,1.03694181442261,3547.16552734375,25470.728524318,3,334,0.002231,0.061844,0.036074639415303,0.00213524,0.00100995,0.00389254,221.435074,7.72412637116931,11.84945113,1.54920513839536,0.000191424915993398,0.000192650827907155,0.000133570379346463,0.000255503020856536,0.000150381358278216,0.000239455643576609,0.00530635701689632,0.0053403396687988,0.00370261162720872,0.00708262161445613,0.00416861708711699,0.00663778342507926,"Terrestial&Freshwater",0,54.0000000235292,10.51018384,0.0978669585413853,0.0950304991724856,0.0675668728806691,0.0481283457589595,0.070049069,0.0524670001781072,20,19
"Oreolalax_omeimontis_MN803321.1","Oreolalax_omeimontis","Anura","Megophryidae","Oreolalax_omeimontis","Oreolalax_omeimontis","Anura","Megophryidae","Oreolalax_omeimontis","Oreolalax_omeimontis",103.25483969,29.71257677,14.0104461669922,65.8167529296875,22.6211730957031,4.31253509521484,2827.10693359375,2901.34759535164,5,334,0.00957533333333333,0.166147,0.0576316956269649,0.00240949,0.0012192,0.00408829,221.435074,7.72412637116931,37.64688485,3.01880505933039,0.000255960367080516,0.000255150921017766,0.0001971360847014,0.00030754685793713,0.000224007072271663,0.000298923894744127,0.00444131244614563,0.00442726729175716,0.00342061920193032,0.00533641869445941,0.00388687283680846,0.0051867968049905,"Terrestial&Freshwater",0,58.4000000096838,13.20086698,0.17090162156886,0.121023893431442,0.0746293439510748,0.0568225459572346,0.070058265,0.052463957069851,23,21
"Leptobrachium_leishanense_KU760082.1","Leptobrachium_leishanense","Anura","Megophryidae","Leptobrachium_leishanense","Leptobrachium_leishanense","Anura","Megophryidae","Leptobrachium_leishanense","Leptobrachium_leishanense",108.31908922,26.38853436,15.415119934082,68.929306640625,24.3061813354492,5.28268737792969,3297.00170898438,2876.85999423791,5,334,0.00195966666666667,0.0618196666666667,0.0316997287810244,0.00171441,0.000707,0.00363019,221.435074,7.72412637116931,13.40762354,1.83784646934546,0.000148879505670631,0.000145937920450515,0.000100071755823554,0.000216864655723762,0.000117839002752437,0.000184094674762481,0.00469655455726646,0.00460375927688929,0.0031568647326553,0.00684121486407098,0.00371735050373605,0.00580745267677752,"Terrestial&Freshwater",0,78.6999999666818,31.4495608,0.110831051689817,0.109171272745068,0.0613699421255167,0.0479345024134343,0.069098413,0.0519674814608153,23,21
"Leptobrachium_boringii_KJ630505.1","Leptobrachium_boringii","Anura","Megophryidae","Leptobrachium_boringii","Leptobrachium_boringii","Anura","Megophryidae","Leptobrachium_boringii","Leptobrachium_boringii",104.57649025,29.25248832,11.7935317993164,66.66765625,20.6395416259766,2.14663143157959,3348.94995117188,65807.4682597459,5,334,0.002492,0.0941823333333333,0.026459314733478,0.0021254,0.00071269,0.00485727,221.435074,7.72412637116931,13.40762354,1.83784646934546,0.000189321854804157,0.000185581203144762,0.000127255731678328,0.000275774819899787,0.00014984935951305,0.000234103042783519,0.00715520627465891,0.00701383255817857,0.00480948705437621,0.0104225987210039,0.00566338777184773,0.00884766083859752,"Terrestial&Freshwater",0,86.0999999626598,52,0.0799598264500657,0.0782433815237394,0.0583384344874141,0.0498954595746023,0.06911151,0.051980110775194,22,20
"Scutiger_ningshanensis_KX619450.1","Scutiger_ningshanensis","Anura","Megophryidae","Scutiger_ningshanensis","Scutiger_ningshanensis","Anura","Megophryidae","Scutiger_ningshanensis","Scutiger_ningshanensis",109.05633845,33.58692123,10.413883972168,81.3849462890625,21.0150787353516,-1.28140573501587,2922.08715820312,6962.39793159683,5,334,0.0138626666666667,0.389221333333333,0.0356164102001946,0.00137921,0.00067913,0.00289376,221.435074,7.72412637116931,96.50668701,4.93244786275495,0.00014400319998417,0.00014441255865532,0.000117495585051407,0.000158823438048458,0.000132108207847735,0.000155486590996444,0.00404316996504558,0.00405466350605235,0.00329891711126928,0.00445927697810462,0.003709194921812,0.00436558850604192,"Terrestial&Freshwater",0,45.9999999775016,6.591385701,0.0872105980431145,0.0253394833751355,0.0700385341348495,0.046589063466478,0.072048233,0.0522785709421878,20,16
"Leptolalax_oshanensis_KC460337.1","Leptolalax_oshanensis","Anura","Megophryidae","Leptobrachella_oshanensis","Leptobrachella_oshanensis","Anura","Megophryidae","Leptobrachella_oshanensis","Leptolalax_oshanensis",107.93101206,29.68195361,14.5607696533203,72.014130859375,24.1825088500977,4.24268226623535,2988.31811523438,111922.12565625,2,334,0.0294726666666667,0.737689666666667,0.0399526630213518,0.0015908,0.00080494,0.00355127,221.435074,7.72412637116931,149.50240878,7.58515168361224,0.00019762249370122,0.000198315395101517,0.000168701385529341,0.000219801303777866,0.000173238736779969,0.000215029839433587,0.00494641605230682,0.00496375911151483,0.00422253168553953,0.00550154325533691,0.00433609986616875,0.00538211531278076,"Terrestial&Freshwater",0,31.6000000128654,2.210330176,0.037816917273143,0.037816917273143,0.0530322143415323,0.023748761280656,0.06903308,0.0483674242924331,19,19
"Atympanophrys_shapingensis_JX458090.1","Atympanophrys_shapingensis","Anura","Megophryidae","Atympanophrys_shapingensis","Atympanophrys_shapingensis","Anura","Megophryidae","Megophrys_shapingensis","Xenophrys_shapingensis",102.76959007,29.64068528,8.30664443969727,59.1603369140625,15.988232421875,-0.32084493637085,4223.2451171875,91373.0727714596,2,334,0.0403816666666667,0.700113,0.0576787842343546,0.00139752,0.00080698,0.00291383,221.435074,7.72412637116931,181.73477551,8.02418003091716,0.000222627704823854,0.000221892950394979,0.000191588899238754,0.000254701047155698,0.000201427432841183,0.000243142524545767,0.00385978497603721,0.00384704624656106,0.00332165287084259,0.00441585325586654,0.00349222743708958,0.00421545855678676,"Terrestial&Freshwater",0,103.999999985297,70.77551287,0.0557177746216932,0.032166826850155,0.0555771910881696,0.0309454582027795,0.069110182,0.0487466776449867,17,16
"Pelobates_cultripes_AJ871086.1","Pelobates_cultripes","Anura","Pelobatidae","Pelobates_cultripes","Pelobates_cultripes","Anura","Pelobatidae","Pelobates_cultripes","Pelobates_cultripes",-3.78418642,40.15946093,14.2134338378906,59.0893310546875,23.0920837402344,6.69501876831055,2818.79663085938,493091.327430461,4,334,0.0184496666666667,0.839231333333333,0.0219840059991405,0.00087654,0.00036626,0.0023766,221.435074,7.72412637116931,201.0185292,8.20938705527162,9.19310485694394e-05,9.17768409320493e-05,8.0800569278397e-05,0.000103486648591009,8.37845343126629e-05,9.96229241983482e-05,0.0041817241394964,0.00417470960186408,0.00367542518326988,0.00470736082382141,0.00381115863577997,0.0045316092163659,"Terrestial&Freshwater",1.5e-05,110.000000022834,40,0.0332173516450894,0.0332173516450894,0.0382975236190855,0.0156401270228214,0.055578553,0.0455540090880688,14,14
"Pelodytes_cf._punctatus_JF703231.1","Pelodytes_punctatus","Anura","Pelodytidae","Pelodytes_punctatus","Pelodytes_punctatus","Anura","Pelodytidae","Pelodytes_punctatus","Pelodytes_punctatus",0.59271469,44.55743766,12.0402305603027,57.03642578125,20.4101409912109,4.74235992431641,2277.74584960938,707169.230093702,2,334,0.0186986666666667,4.20742566666667,0.00444420606519727,0.00068857,0.00033111,0.00182553,221.435074,7.72412637116931,221.43507347,7.72412638338184,8.4547116828947e-05,8.414113170124e-05,7.6249433885741e-05,9.63416526160552e-05,7.84595124441016e-05,9.13569365213371e-05,0.0190241216515675,0.0189327700981626,0.0171570428479572,0.0216780345471624,0.0176543371961352,0.0205564132673227,"Terrestial&Freshwater",0,49.9999999785927,3.03,0.0191561252926457,0.0191561252926457,0.0336590216582183,0.0165058377698167,0.028995932,0.0291397702585083,12,12
"Rana_kukunoris_KU246049.1","Rana_kukunoris","Anura","Ranidae","Rana_kukunoris","Rana_kukunoris","Anura","Ranidae","Rana_kukunoris","Rana_kukunoris",100.26928788,34.88230069,3.17901363372803,80.7802685546875,13.7886566162109,-8.48382339477539,4458.4736328125,733978.076398424,2,249,0.000418,0.017119,0.0244173140954495,0.00317475,0.00080713,0.00783563,68.72546004,7.65159382456897,5.16004796,1.84738415678758,9.37649352491595e-05,8.30317617360405e-05,4.33740215552285e-05,0.000370044786042406,4.58910586045421e-05,0.0001816301903435,0.00384010030270422,0.00340052806018966,0.00177636333733004,0.0151550160101913,0.00187944744557693,0.00743858188634062,"Terrestial&Freshwater",0,61.9000000191549,19.2,0.187415233877143,0.187262276125143,0.107104654836573,0.0831204467724107,0.098213637,0.100684397410714,38,37
"Rana_cf._chensinensis_KF898356.1","Rana_chensinensis","Anura","Ranidae","Rana_chensinensis","Rana_chensinensis","Anura","Ranidae","Rana_chensinensis","Rana_chensinensis",118.13703356,41.42837098,6.85358734130859,119.7584765625,22.1183578491211,-10.7247169494629,2370.14282226562,2843191.32848177,2,249,0.000724,0.0229353333333333,0.031567014504549,0.00369148,0.00082917,0.00898619,68.72546004,7.65159382456897,5.16004796,1.84738415678758,0.00016240625148419,0.000143815778700702,7.51262957080991e-05,0.000640938816016034,7.9485948396384e-05,0.000314593918202618,0.00514480871989926,0.00455588787720096,0.00237989866597213,0.0203040682204416,0.00251800652180552,0.00996590660029894,"Terrestial&Freshwater",4.35e-05,63.1999999903423,11.7,0.187415233877143,0.187262276125143,0.115177563382041,0.087978539999779,0.098208262,0.100643858556293,38,37
"Rana_huanrensis_KT588071.1","Rana_huanrensis","Anura","Ranidae","Rana_huanrensis","Rana_huanrensis","Anura","Ranidae","Rana_huanrensis","Rana_huanrensis",127.36058853,38.89795276,8.63616409301758,102.9658203125,22.3892227172852,-6.33909873962402,2403.47631835938,240875.47680421,2,249,0.001278,0.0271036666666667,0.0471522918178352,0.0027416,0.00091543,0.00657397,68.72546004,7.65159382456897,7.81536715,1.54833072456497,0.000170456372020498,0.000164408819547963,0.000111796899849223,0.000289480574902079,0.000119259813548792,0.000251393512256279,0.00361501775309303,0.0034867620047638,0.00237097488879503,0.00613926839485211,0.00252924744378348,0.00533152265912109,"Terrestial&Freshwater",4.83e-06,45.2999999778488,6.303733859,0.120846796245588,0.120719633659638,0.10335927843518,0.101411767910516,0.098183042,0.10067984063782,37,36
"Rana_dybowskii_KF898355.1","Rana_dybowskii","Anura","Ranidae","Rana_dybowskii","Rana_dybowskii","Anura","Ranidae","Rana_dybowskii","Rana_dybowskii",133.68638114,52.55386436,-2.99063091278076,153.896416015625,16.8115158081055,-25.1549713134766,1578.88269042969,1566594.11117497,2,249,0.00390633333333333,0.102127,0.0382497609185948,0.00398274,0.00123863,0.00922579,68.72546004,7.65159382456897,13.26899314,2.27842567459416,0.000302421641251652,0.000304640398453623,0.000202404676016074,0.000422847322312746,0.000210195829553888,0.000388690171413853,0.00790649755681564,0.00796450464362313,0.00529165859224171,0.0110549010544843,0.00549535015398496,0.0101618980636528,"Terrestial&Freshwater",0.003516113,61.6000000283684,15.41766573,0.207098410920868,0.14078417946159,0.10830485939226,0.0848107669801816,0.098197152,0.100619199049559,39,37
"Rana_uenoi_MW009067.1","Rana_uenoi","Anura","Ranidae","Rana_uenoi","Rana_uenoi",NA,NA,NA,"Rana_uenoi",127.89218283,36.49999751,12.0425201416016,91.127578125,24.5339462280273,-0.837164783477783,2604.1103515625,88669.2063268318,1,249,0.00418,0.084924,0.0492204794875418,0.00365704,0.00132462,0.00805475,68.72546004,7.65159382456897,13.26899314,2.27842567459416,0.000323608446223715,0.000325982643280863,0.000216584575240342,0.000452470809949811,0.000224921554962518,0.000415920705651482,0.00657467073854134,0.00662290669808229,0.00440029389179683,0.00919273470434875,0.00456967419464998,0.00845015550400633,"Terrestial&Freshwater",4.48e-05,75.9999999782388,28.41169758,0.207098410920868,NA,NA,NA,0.098211368,NA,39,NA
"Rana_chaochiaoensis_KU246048.1","Rana_chaochiaoensis","Anura","Ranidae","Rana_chaochiaoensis","Rana_chaochiaoensis","Anura","Ranidae","Rana_chaochiaoensis","Rana_chaochiaoensis",102.10280869,26.16344892,13.2115447998047,48.628154296875,19.0101516723633,5.76452674865723,4646.26708984375,359124.020093883,2,249,0.00396733333333333,0.0872056666666667,0.0454939854825948,0.00303937,0.00107135,0.00726866,68.72546004,7.65159382456897,15.23044674,3.10707821477989,0.000269824645101897,0.000273217411644583,0.00016397830829578,0.000357732705620939,0.000173086722846438,0.000346500895205869,0.00593099598198815,0.00600557213764248,0.00360439531855294,0.00786329669353329,0.00380460671911582,0.00761641108226129,"Terrestial&Freshwater",0,53.5999999958859,15.00525726,0.119448638012196,0.108291107039815,0.11008864798663,0.117757903937415,0.098209721,0.100719918267438,37,35
"Rana_omeimontis_KU246050.1","Rana_omeimontis","Anura","Ranidae","Rana_omeimontis","Rana_omeimontis","Anura","Ranidae","Rana_omeimontis","Rana_omeimontis",106.90459684,29.69383422,14.9802520751953,71.50986328125,24.5244750976562,4.65219650268555,3058.35229492188,445271.272913068,2,249,0.005013,0.1267,0.0395659037095501,0.00404936,0.00140416,0.00993246,68.72546004,7.65159382456897,15.23044674,3.10707821477989,0.000340942096932232,0.00034522909206208,0.000207197931310724,0.000452020010068333,0.000218707042924515,0.00043782784095119,0.00861706835853058,0.00872541910318483,0.00523677995153974,0.011424483398296,0.00552766453990346,0.0110657864449463,"Terrestial&Freshwater",0,69.7000000162765,22.08720551,0.189507562293492,0.182067228155218,0.112564269416656,0.12354172321742,0.098299126,0.100678661683632,39,37
"Rana_amurensis_KU343216.1","Rana_amurensis","Anura","Ranidae","Rana_amurensis","Rana_amurensis","Anura","Ranidae","Rana_amurensis","Rana_amurensis",117.42639751,57.30383385,-4.48219375610352,156.25982421875,16.1868576049805,-26.2990600585937,1406.76635742188,7790653.93615137,2,249,0.00633666666666667,0.112577333333333,0.0562872336645624,0.00462785,0.00214414,0.0096721,68.72546004,7.65159382456897,13.98688293,4.06837370456035,0.000477864775197298,0.000498924180574348,0.000181357636973909,0.000632246893043648,0.000252874114678918,0.000589378563088893,0.00848975414292129,0.00886389591550424,0.00322200302211848,0.0112325096097537,0.004492566044121,0.0104709100930635,"Terrestial&Freshwater",1.9e-05,69.9999999965449,22.36497915,0.0824686482062016,0.0823502540911064,0.107789298257302,0.102451262708413,0.098152379,0.100603609728055,36,35
"Rana_kunyuensis_KF840516.1","Rana_kunyuensis","Anura","Ranidae","Rana_kunyuensis","Rana_kunyuensis","Anura","Ranidae","Rana_coreana","Rana_kunyuensis",127.20155435,37.38786897,11.2425193786621,95.335068359375,24.1696151733398,-2.40778503417969,2520.40502929688,149953.329237285,2,249,0.00943233333333333,0.136376666666667,0.0691638354557231,0.00516119,0.00266667,0.01024107,68.72546004,7.65159382456897,13.98688293,4.06837370456035,0.000711317177472801,0.00074266478367766,0.000269956709808033,0.000941119954363814,0.000376411300529686,0.000877309058375928,0.0102845247488938,0.0107377617042811,0.00390314834377356,0.0136071105392398,0.00544231386315548,0.0126845056031856,"Terrestial&Freshwater",7.81e-06,44.7999999811419,8.022,0.196510009771863,0.196341853191006,0.112242495878405,0.0890742729112315,0.098324241,0.100810048927757,38,37
"Rana_temporaria_MH536744.1","Rana_temporaria","Anura","Ranidae","Rana_temporaria","Rana_temporaria","Anura","Ranidae","Rana_temporaria","Rana_temporaria",31.93031172,56.97436023,4.40306129455566,89.319677734375,16.7006866455078,-7.57235412597656,1435.32592773438,7784276.17326292,2,249,0.00583766666666667,0.114519,0.0509755295336727,0.00194901,0.0006449,0.00514887,68.72546004,7.65159382456897,39.74847361,7.4882373720866,0.000151022310718245,0.000156623573712316,7.94067126534594e-05,0.000191031181474463,9.72844097436352e-05,0.000183335743559287,0.0029626432937491,0.00307252470244288,0.00155774179061752,0.00374750754375733,0.00190845314670782,0.00359654417004499,"Terrestial&Freshwater",0.003958675,83.3499999835965,47.6,0.165591588657403,0.165472167978762,0.108919633080943,0.0679006551073891,0.09826255,0.100578826799392,38,37
"Rana_draytonii_KP013110.1","Rana_draytonii","Anura","Ranidae","Rana_draytonii","Amerana_draytonii","Anura","Ranidae","Rana_draytonii","Rana_draytonii",-119.83208975,35.93981828,15.1625503540039,50.648857421875,22.4284713745117,8.52817459106445,3431.88916015625,139379.310882976,4,249,0.00644033333333333,0.166059666666667,0.0387832485913698,0.00165163,0.00051378,0.0046462,68.72546004,7.65159382456897,55.16318479,7.72077437950295,0.000118719571812637,0.000121680392609592,7.67081790082964e-05,0.000141177958459162,8.60016769202389e-05,0.000140327145069813,0.00306110437172235,0.00313744714610289,0.00197786884271902,0.00364017877787003,0.00221749544052832,0.00361824112642899,"Terrestial&Freshwater",2.65e-05,89.9999999702762,77.7,0.0815066815087335,0.080590579628885,0.0866520333141775,0.0803337221589903,0.097899825,0.100607665894819,33,32
"Rana_catesbeiana_AB761267.1","Rana_catesbeiana","Anura","Ranidae","Rana_catesbeiana","Aquarana_catesbeiana","Anura","Ranidae","Lithobates_catesbeianus","Rana_catesbeiana",-88.37555743,37.88457954,13.0773406982422,83.60654296875,24.1591262817383,1.3649923324585,2848.5166015625,4520962.53744199,2,249,0.00145266666666667,0.051937,0.0279697839048591,0.00195632,0.00048139,0.0053872,68.72546004,7.65159382456897,14.55569638,3.71504390723577,0.00010833165834307,9.70042217136409e-05,6.51456020649511e-05,0.00023966445656222,6.81943940489231e-05,0.000214594076497958,0.00387316751218266,0.0034681791623277,0.00232914213018405,0.00856869174883341,0.00243814518842514,0.00767235375246062,"Terrestial&Freshwater",0.001023759,144.999999939017,186.1583242,0.154109056742038,0.152470541846801,0.0837550211264768,0.0626276828331843,0.097657538,0.10042993120464,34,33
"Rana_okaloosae_KP013096.1","Rana_okaloosae","Anura","Ranidae","Rana_okaloosae","Aquarana_okaloosae","Anura","Ranidae","Lithobates_okaloosae","Rana_okaloosae",-86.75669834,30.55862515,19.8202301025391,57.8526318359375,27.1861358642578,11.6777633666992,3547.07763671875,682.94714988009,4,249,0.00109333333333333,0.034425,0.031759864439603,0.00187886,0.00043782,0.00532969,68.72546004,7.65159382456897,14.55569638,3.71504390723577,8.15346120617871e-05,7.30091434650625e-05,4.90311094017989e-05,0.000180380775016999,5.13257486187397e-05,0.00016151183361939,0.00256722166484179,0.00229878636931534,0.00154380726325329,0.00567951967679285,0.0016160569172562,0.0050854068954398,"Terrestial&Freshwater",0,41.8299999810047,4.999024305,0.264785689086657,0.262363521143418,0.078818833422883,0.071305157165312,0.097697555,0.100504848057502,35,34
"Rana_sylvatica_KP222281.1","Rana_sylvatica","Anura","Ranidae","Rana_sylvatica","Rana_sylvatica","Anura","Ranidae","Lithobates_sylvaticus","Rana_sylvatica",-108.85178188,55.28370334,-0.164037430286407,115.349833984375,15.1241134643555,-15.9805023193359,1552.84912109375,9135971.73686714,2,249,0.00592333333333333,0.222766333333333,0.0265898946429667,0.00177488,0.0004938,0.00515575,68.72546004,7.65159382456897,54.777106,8.10145679462417,0.000110723418232217,0.000108439355449717,6.78847747137168e-05,0.000205429567039442,8.30399224174878e-05,0.000163335509946884,0.00416411647052182,0.00407821681528928,0.00255302909715263,0.00772585110989826,0.00312298801979092,0.00614276634563832,"Terrestial&Freshwater",0.001418568,56.0500000270066,11.71380254,0.0356080163510488,0.0342474121381668,0.0778399336439561,0.075125043518558,0.097351505,0.100058247166059,30,29
