Seq.Names,Species.NCBI,Order.IUCN,Family.IUCN,Species.IUCN,Order.Vertlife,Family.Vertlife,Species.Vertlife,Lon,Lat,RangeSize,AnnualTemp,TempRange,TempWarmQuarter,TempColdQuarter,UV,BodyMass,AFR,MaxLongevity,Clade,dN,dS,W,MolRateAll,MolRate12nd,MolRate3rd,Clade.Age,Clade.Age.SD,Tip.Age,Tip.Age.SD,dN.Mean,dN.Mid,dN.Min,dN.Max,dN.QL,dN.QU,dS.Mean,dS.Mid,dS.Min,dS.Max,dS.QL,dS.QU,Habitat,IUCN.Categories,Div.Rate,Div.Rate.DNA,ClaDS.Rate,ClaDS.Rate.DNA,BAMM.Lambda,BAMM.Lambda.DNA,NTR,NTR.DNA,Population,Generation,Island,X,Notes
Mus_baoulei__MN964115.1,Mus_baoulei,Rodentia,Muridae,Mus_baoulei,Rodentia,Muridae,Mus_baoulei,-4.50050289,7.41896657,105999.2382,25.95683289,12.27188477,27.86914978,24.27754517,5660.137695,9.12,NA,NA,2004,0.005905,0.271179667,0.021775231,0.00619077,0.00220538,0.00619077,36.66514966,0.887056002,24.25426369,0.835276214,0.000243462,0.000410718,0.000358482,0.000484879,0.00036626,0.000463744,0.011180701,0.018861699,0.016462838,0.022267461,0.016820035,0.021296872,Terrestrial,2,0.25437888,NA,0.209022834,NA,0.178445321,NA,32,NA,NA,1.19360274,0,,
Mus_caroli_KJ530558.1,Mus_caroli,Rodentia,Muridae,Mus_caroli,Rodentia,Muridae,Mus_caroli,105.5148957,18.76996369,1739854.655,23.10792236,30.59351563,26.72840271,18.27285004,4573.806152,11.25,NA,NA,2004,0.003431,0.178326,0.019240044,0.00677747,0.00231161,0.00677747,36.66514966,0.887056002,8.573484367,0.560136089,0.000400187,0.000439427,0.000376541,0.000529912,0.000391772,0.000513858,0.020799711,0.022839182,0.019570706,0.027542128,0.020362306,0.026707725,Terrestrial,2,0.20539739,0.097809621,0.19760351,0.125403613,0.178777236,0.129236324,30,30,NA,1.721356164,0.004225861,,
Mus_cervicolor_KJ530559.1,Mus_cervicolor,Rodentia,Muridae,Mus_cervicolor,Rodentia,Muridae,Mus_cervicolor,87.30906192,26.55700419,158256.3916,19.39467926,47.44273926,24.65836182,11.75909576,4370.563965,17.7,NA,NA,2004,0.00207,0.136034333,0.015216747,0.00654022,0.0022979,0.00654022,36.66514966,0.887056002,8.573484367,0.586030187,0.000241442,0.000355063,0.000288581,0.000460778,0.00029858,0.000429167,0.015866867,0.023333696,0.018964728,0.030280966,0.019621783,0.028203608,Terrestrial,2,0.255199065,0.11944962,0.203994369,0.119411749,0.178777236,0.129380074,31,31,NA,1.721356164,0.002089596,,
Mus_cookii_KJ530561.1,Mus_cookii,Rodentia,Muridae,Mus_cookii,Rodentia,Muridae,Mus_cookii,97.97668365,22.43614394,757620.8851,21.80727997,33.74906982,25.38407593,16.13394318,4539.212891,20.47,NA,NA,2004,0.000271667,0.019935,0.013627623,0.00652699,0.00245093,0.00652699,36.66514966,0.887056002,5.474221065,0.373463937,4.96E-05,0.000160374,9.59E-05,0.000367559,0.000110321,0.000282051,0.003641614,0.011768276,0.007038173,0.026971592,0.008095431,0.02069701,Terrestrial,2,0.139628624,0.11944962,0.197030002,0.12500347,0.178777236,0.129048368,30,31,NA,1.721356164,0,,
Mus_famulus_KX084803.1,Mus_famulus,Rodentia,Muridae,Mus_famulus,Rodentia,Muridae,Mus_famulus,76.71175669,11.14760885,605.6684035,18.00152588,11.72635498,20.11421967,16.82138824,4982.106445,22.88,NA,NA,2004,0.001462,0.038969333,0.03751668,0.00805555,0.00249465,0.00805555,36.66514966,0.887056002,2.321335485,0.373463937,0.00062981,0.000863066,0.000516168,0.001978052,0.000593706,0.001517885,0.016787463,0.02300486,0.013758361,0.052724602,0.015825109,0.040458926,Terrestrial,5,0.224975334,0.186706728,0.209625569,0.141601469,0.178854812,0.129233304,32,33,NA,1.721356164,0,,
Mus_fragilicauda_NC_025287.1,Mus_fragilicauda,Rodentia,Muridae,Mus_fragilicauda,Rodentia,Muridae,Mus_fragilicauda,102.0984672,17.09950141,4661.405116,25.0631958,21.97912598,27.20418396,21.08593292,4803.970215,13.76,NA,NA,2004,0.003031333,0.156256333,0.019399747,0.00713598,0.00222471,0.00713598,36.66514966,0.887056002,2.321335485,0.540686309,0.001305857,0.000452105,0.000353336,0.000558695,0.000394471,0.000525864,0.06731312,0.023304697,0.018213458,0.028799072,0.020333813,0.027106749,Terrestrial,2,0.17351394,0.11375237,0.204019718,0.134540433,0.178854812,0.129126497,31,31,NA,1.721356164,0,,
Mus_musculus_strain_AY533107.1,Mus_musculus,Rodentia,Muridae,Mus_musculus,Rodentia,Muridae,Mus_musculus,70.7082585,41.6142012,52140473.49,9.400673676,91.55748047,21.58379211,-3.427360916,2908.684082,16.25,0.382191781,5,2004,0.001540333,0.067999667,0.022652072,0.00664757,0.00215931,0.00664757,36.66514966,0.887056002,4.200971197,0.389268439,0.000366661,0.000471168,0.000367141,0.000764119,0.000384349,0.000581627,0.016186654,0.020800195,0.016207855,0.033732855,0.016967493,0.025676568,Terrestrial,2,0.24667523,0.189435907,0.227946377,0.149627754,0.179725337,0.130545521,32,32,NA,1.721356164,0.006483393,,
Mus_pahari_NC_036680.1,Mus_pahari,Rodentia,Muridae,Mus_pahari,Rodentia,Muridae,Mus_pahari,100.7664825,23.11893167,1683214.503,19.4385437,39.99662109,24.01968994,13.030896,4414.898926,25.73,NA,NA,2004,0.005947667,0.263843,0.022542446,0.00616728,0.00232348,0.00616728,36.66514966,0.887056002,24.68640525,0.835276214,0.000240929,0.000413686,0.000361072,0.000488383,0.000368907,0.000467095,0.010687785,0.018351403,0.016017442,0.021665023,0.016364975,0.020720692,Terrestrial,2,0.110192584,0.088188219,0.163109601,0.106768181,0.178021178,0.128613682,27,28,NA,1.721356164,0,,
Mus_spretus_KM978950.1,Mus_spretus,Rodentia,Muridae,Mus_spretus,Rodentia,Muridae,Mus_spretus,-1.51570471,37.27425993,963695.1113,15.72526093,58.41895508,24.47601624,8.229465485,3162.283447,12.8,NA,NA,2004,0.001489333,0.083117667,0.017918373,0.00769978,0.00215152,0.00769978,36.66514966,0.887056002,4.837789362,0.389268439,0.000307854,0.000455567,0.000354986,0.000738819,0.000371623,0.00056237,0.017180919,0.025424591,0.01981126,0.041232499,0.020739785,0.031385101,Terrestrial,2,0.189420332,0.134857808,0.213617601,0.154263711,0.179725337,0.13030476,31,31,NA,1.721356164,0.005001019,,
Mus_terricolor_NC_010650.1,Mus_terricolor,Rodentia,Muridae,Mus_terricolor,Rodentia,Muridae,Mus_terricolor,78.18407534,22.3441427,2882396.974,25.73467102,44.01691895,31.73217163,18.84889832,4684.827637,9,NA,NA,2004,0.002583333,0.148619333,0.017382216,0.00680815,0.00215341,0.00680815,36.66514966,0.887056002,4.837789362,0.540686309,0.00053399,0.000385289,0.000301117,0.000476125,0.000336172,0.000448147,0.030720505,0.022165684,0.017323278,0.027391522,0.019340002,0.025781912,Terrestrial,2,0.224975334,0.186706728,0.213194009,0.127766637,0.178854812,0.129234852,32,33,NA,1.19360274,2.95E-05,,
Muscardinus_avellanarius_MT410887.1,Muscardinus_avellanarius,Rodentia,Gliridae,Muscardinus_avellanarius,Rodentia,Gliridae,Muscardinus_avellanarius,19.56866866,49.44772639,3613069.831,8.749665833,74.2013623,18.84466705,-1.160668087,1846.689331,27.5,1.013958904,5.65,2312,0.011738333,0.699354333,0.016784529,0.00360344,0.00148168,0.00360344,42.02934946,2.645300094,16.97162704,2.645300094,0.000691645,0.000335855,0.000276832,0.000397608,0.000286807,0.000384457,0.041207265,0.020009804,0.016493309,0.02368895,0.017087585,0.022905434,Terrestrial,2,0.152203608,0.035073823,0.112427499,0.057595513,0.099139041,0.074853256,18,15,NA,2.396523973,0.003967293,,
Mustela_altaica_KC815122.1,Mustela_altaica,Carnivora,Mustelidae,Mustela_altaica,Carnivora,Mustelidae,Mustela_altaica,103.0822531,43.3744865,5661382.613,0.406179667,114.4168262,15.27346649,-16.13448181,3010.519043,171,1,15,1632,0.001313667,0.046605,0.028187247,0.01233976,0.00358953,0.01233976,22.29425059,0.664200933,8.101421741,0.496041714,0.000162153,0.000381139,0.000272293,0.000578991,0.000297378,0.000523191,0.005752694,0.013521677,0.009660155,0.020540872,0.010550099,0.018561267,Terrestrial,3,0.330759105,0.267259546,0.305030903,0.21910843,0.283283039,0.208876205,30,30,NA,5.06,2.18E-05,,
Mustela_erminea_KM091450.1,Mustela_erminea,Carnivora,Mustelidae,Mustela_erminea,Carnivora,Mustelidae,Mustela_erminea,17.08677774,59.23698681,41216807.12,-3.444763184,121.9528711,13.1893158,-19.7154007,1560.165283,119.38,0.404835616,8.900821918,1632,0.002412,0.061185333,0.039421212,0.00781793,0.00273021,0.00781793,22.29425059,0.664200933,8.101421741,0.512762438,0.000297726,0.000375152,0.000305411,0.000433004,0.000324437,0.000426559,0.007552419,0.009516496,0.007747374,0.010984036,0.008229999,0.010820548,Terrestrial,2,0.204441422,0.171177282,0.276946891,0.21712532,0.283233933,0.208783344,28,28,NA,2.955555775,0.002359368,,
Mustela_eversmannii_KT224449.1,Mustela_eversmannii,Carnivora,Mustelidae,Mustela_eversmanii,Carnivora,Mustelidae,Mustela_eversmanii,79.32933862,47.51225657,13299450.45,4.164697647,115.7225684,19.26228943,-12.10529099,2311.298096,1684.21,1,9.1,1632,0.000848,0.006828667,0.124182368,0.01494445,0.00407854,0.01494445,22.29425059,0.664200933,6.5084744,0.222177046,0.000130292,0.000604477,0.000417385,0.000948322,0.000475542,0.000849147,0.001049196,0.004867658,0.003361067,0.007636527,0.003829384,0.006837901,Terrestrial,2,1.015479277,1.023679073,0.362149941,0.279365659,0.283425628,0.209691537,34,34,NA,3.349,1.95E-05,,Synonym
Mustela_frenata__HM106321.1,Mustela_frenata,Carnivora,Mustelidae,Mustela_frenata,Carnivora,Mustelidae,Mustela_frenata,-97.46179806,34.97554636,12272775.39,12.76267624,70.86129883,22.31619415,2.894278908,3242.142822,147,0.617643836,7.668328767,1632,0.003220667,0.068854333,0.046775076,0.00832969,0.00288974,0.00832969,22.29425059,0.664200933,6.5084744,0.578423654,0.000494842,0.000427088,0.000355261,0.000516877,0.000375124,0.000486037,0.010579182,0.009130682,0.00759509,0.011050263,0.008019739,0.01039093,Terrestrial,2,0.374839814,0.192241115,0.285638907,0.190832898,0.283256522,0.208183602,28,27,NA,2.701672557,9.94E-05,,
Mustela_itatsi_NC_034330.1,Mustela_itatsi,Carnivora,Mustelidae,Mustela_itatsi,Carnivora,Mustelidae,Mustela_itatsi,136.8059762,35.9621121,283546.7306,13.10604858,77.70183594,24.28701477,2.604759026,2613.217285,57,0.917808219,16,1632,0.002273,0.031080333,0.073133064,0.01239269,0.003863,0.01239269,22.29425059,0.664200933,11.19368076,0.379620694,0.000203061,0.000592905,0.000481452,0.000789259,0.000497986,0.000732769,0.002776596,0.00810721,0.006583228,0.010792101,0.006809316,0.010019669,Terrestrial,3,0.318551404,0.284946234,0.308206168,0.248153372,0.283402971,0.209451641,30,30,NA,5.291643836,4.70E-05,,
Mustela_kathiah__NC_023210.1,Mustela_kathiah,Carnivora,Mustelidae,Mustela_kathiah,Carnivora,Mustelidae,Mustela_kathiah,105.2516937,25.51482655,2773336.236,17.08265076,55.22858398,23.97364807,8.863726807,4001.25415,208.08,0.750684932,10,1632,0.003793333,0.133333333,0.02845,0.00940666,0.00308403,0.00940666,22.29425059,0.664200933,5.965259139,0.584998536,0.000635904,0.00045846,0.00038986,0.000537712,0.000395745,0.000521684,0.022351641,0.016114594,0.013703351,0.018900232,0.013910179,0.018336855,Terrestrial,2,0.16070896,0.136700278,0.262392002,0.193966102,0.283084271,0.207807682,27,27,NA,3.432986301,9.12E-05,,
Mustela_lutreola_MT304869.1,Mustela_lutreola,Carnivora,Mustelidae,Mustela_lutreola,Carnivora,Mustelidae,Mustela_lutreola,4.86863872,44.47441968,73606.90019,12.33224869,58.0647998,20.63264618,4.776940918,2258.374268,440,0.884931507,9.466657534,1632,0.000752,0.002326667,0.323209169,0.01442013,0.00407698,0.01442013,22.29425059,0.664200933,4.18510901,0.207711849,0.000179685,0.00065288,0.000460464,0.001314322,0.000481376,0.00099977,0.000555939,0.002019992,0.001424664,0.004066476,0.001489362,0.003093262,Terrestrial,6,0.516055729,0.50639018,0.344815444,0.287008468,0.283425628,0.209699578,32,32,5000,2,0,,
Mustela_nigripes_KM272752.1,Mustela_nigripes,Carnivora,Mustelidae,Mustela_nigripes,Carnivora,Mustelidae,Mustela_nigripes,-104.7960862,42.59130291,1595.017658,8.901239777,96.63401367,22.71683044,-3.845018768,2701.000977,850,1.134876712,11.13334247,1632,0.000797,0.008579,0.092901271,0.01424322,0.00406051,0.01424322,22.29425059,0.664200933,3.697009501,0.262788166,0.00021558,0.000500077,0.000342939,0.000711798,0.000363391,0.000663883,0.002320524,0.005382886,0.003691436,0.007661881,0.003911587,0.007146112,Terrestrial,5,0.735534596,0.704365015,0.354017458,0.269907123,0.283425628,0.209684909,33,33,206,4.102757899,0,,
Mustela_nivalis_KT901457.1,Mustela_nivalis,Carnivora,Mustelidae,Mustela_nivalis,Carnivora,Mustelidae,Mustela_nivalis,29.9405906,56.42122771,43163875.16,-0.648810196,122.995127,15.92845154,-17.31588287,1630.184692,103.88,0.565027397,9.7,1632,0.001603,0.064009,0.025043353,0.0142847,0.00380259,0.0142847,22.29425059,0.664200933,3.697009501,0.496041714,0.000433594,0.000465084,0.000332265,0.000706513,0.000362875,0.000638423,0.017313723,0.018571162,0.013267607,0.02821158,0.01448989,0.025492718,Terrestrial,2,0.330759105,0.267259546,0.305309492,0.233039492,0.283283039,0.208800495,30,30,NA,3.271764247,0.000773181,,
Mustela_putorius_MN122879.1,Mustela_putorius,Carnivora,Mustelidae,Mustela_putorius,Carnivora,Mustelidae,Mustela_putorius,23.85612859,52.43645945,6011048.914,7.297661591,80.55244629,18.42382813,-3.49457016,1708.553345,915.37,0.959575342,13.03334247,1632,0.000283333,0.004163333,0.068054444,0.01454433,0.00405981,0.01454433,22.29425059,0.664200933,7.221174398,0.207711849,3.92E-05,0.000245988,0.000173491,0.000495201,0.000181369,0.000376687,0.000576545,0.003614571,0.002549291,0.007276545,0.002665063,0.005535077,Terrestrial,2,1.015479277,1.023679073,0.365736291,0.261094089,0.283425628,0.209672448,34,34,73000,4.527299679,0.001202856,,
Mustela_sibirica_MN206976.1,Mustela_sibirica,Carnivora,Mustelidae,Mustela_sibirica,Carnivora,Mustelidae,Mustela_sibirica,104.9728194,48.36851878,13177643.22,1.887641144,123.6786816,18.18799744,-15.73822784,2137.236084,405,2.126027397,8.822219178,1632,0.001223,0.019208,0.063671387,0.01428401,0.00409923,0.01428401,22.29425059,0.664200933,7.221174398,0.296913609,0.000169363,0.000533331,0.00042114,0.000821251,0.0004289,0.000686636,0.002659955,0.008376306,0.006614277,0.01289827,0.00673615,0.01078406,Terrestrial,2,0.389082083,0.383697494,0.334557141,0.247976461,0.283425628,0.209687776,31,31,NA,4.067923896,0.000222942,,
Mylodon_darwinii__MK903500.1,Mylodon_darwinii,NA,NA,NA,Pilosa,Mylodontidae,Mylodon_darwinii,-70.98227989,-50.28931088,385380.8737,6.001825714,36.10978271,10.8565918,0.881545639,1876.002563,1500000,NA,NA,2567,0.006169333,0.165130333,0.037360388,0.00317351,0.00086638,0.00317351,55.22267,2.73834457,8.451262339,2.289575543,0.00072999,0.000204819,0.000160747,0.000246863,0.000176486,0.000236586,0.019539132,0.005482242,0.004302596,0.006607625,0.004723891,0.006332544,Terrestrial,7,0.027538667,0.028535613,0.052164356,0.039628653,0.065959903,0.069704386,12,11,0,,NA,,Extinct
Mylomys_dybowskii__MN807593.1,Mylomys_dybowskii,Rodentia,Muridae,Mylomys_dybowskii,Rodentia,Muridae,Mylomys_dybowskii,23.00590047,3.3359323,1279787.083,23.20568695,10.51990845,24.90306396,21.88744507,5624.560547,114.4,NA,NA,2020,0.007544667,0.255855,0.029488056,0.00962045,0.00299594,0.00962045,37.8883594,0.924448354,8.451262339,0.882460345,0.000892727,0.000531368,0.000476033,0.00062294,0.00048267,0.000620433,0.030274176,0.018019777,0.016143235,0.021125177,0.016368313,0.021040146,Terrestrial,2,0.208659382,0.094723703,0.204968798,0.091772642,0.178439849,0.128617284,35,34,NA,1.752415978,8.51E-05,,
Myocastor_coypus_MH182628.1,Myocastor_coypus,Rodentia,Myocastoridae,Myocastor_coypus,Rodentia,Echimyidae,Myocastor_coypus,-63.49812174,-34.01027301,3888193.096,15.98751221,44.54058105,21.85306854,9.540066528,3562.766357,6937.45,0.874986301,10.25,2207,0.010822333,0.527286333,0.020524585,0.00579404,0.00246664,0.00579404,32.7121586,0.989824144,36.37966928,1.111004051,0.000297483,0.000515348,0.000453159,0.000581627,0.000460803,0.000575772,0.014493984,0.025108811,0.022078832,0.028338044,0.022451266,0.028052816,Terrestrial,2,0.066966983,0.084539572,0.156186479,0.125866448,0.172848447,0.13551134,24,25,NA,3.593740274,0.002283852,,
Myodes_glareolus_MN103077.1,Myodes_glareolus,Rodentia,Cricetidae,Myodes_glareolus,Rodentia,Cricetidae,Myodes_glareolus,37.3560558,55.77893922,8679125.162,4.597019958,92.75177734,17.30304718,-7.943939972,1487.518921,20.73,0.228,4.9,2109,0.001716333,0.082428,0.020822213,0.00580721,0.00165201,0.00580721,31.28967569,1.752641005,36.37966928,0.525184908,4.72E-05,0.000461074,0.000310785,0.000633183,0.000351391,0.000577338,0.002265771,0.022143392,0.014925668,0.030409032,0.016875785,0.027727047,Terrestrial,2,0.212522379,0.210485749,0.250052012,0.229478984,0.19044268,0.196480495,31,31,NA,1.58288,0.003128246,,
Myodes_rufocanus_KT725595.1,Myodes_rufocanus,Rodentia,Cricetidae,Myodes_rufocanus,Rodentia,Cricetidae,Myodes_rufocanus,101.4456663,60.02514147,13113664.47,-3.880207825,140.4494336,15.0916687,-23.17107391,1294.748047,36.43,NA,15,2109,0.000781,0.038006,0.020549387,0.0054316,0.00153126,0.0054316,31.28967569,1.752641005,30.55237094,0.3219873,2.56E-05,0.000438304,0.000291161,0.000648391,0.000308689,0.000626658,0.001243962,0.02132931,0.014168861,0.031552792,0.015021805,0.030495196,Terrestrial,2,0.362889877,0.403728782,0.221395775,0.214448089,0.190816513,0.197232219,30,30,NA,1.187287458,0.000555602,,
Myodes_rutilus_MK482363.1,Myodes_rutilus,Rodentia,Cricetidae,Myodes_rutilus,Rodentia,Cricetidae,Myodes_rutilus,51.79195523,61.31887716,18530154.72,-4.783114243,140.2679688,14.23180389,-23.67073822,1274.819702,19.94,NA,NA,2109,0.00165,0.069392,0.023777957,0.00548417,0.00161107,0.00548417,31.28967569,1.752641005,30.55237094,0.525184908,5.40E-05,0.000443255,0.000298774,0.000608712,0.000337811,0.000555025,0.002271248,0.018641411,0.012565171,0.025599839,0.014206877,0.023342011,Terrestrial,2,0.250994711,0.258079513,0.238508649,0.214841678,0.190407136,0.196544408,31,31,NA,1.187287458,0.001587182,,
Myoictis_wavicus__KJ868129.1,Myoictis_wavicus,Dasyuromorphia,Dasyuridae,Myoictis_wavicus,Dasyuromorphia,Dasyuridae,Myoictis_wavicus,146.7457401,-7.33741775,108.7331585,18.9979599,4.556168518,19.4693222,18.20583649,4908.171387,122,NA,NA,2661,0.006801333,0.234324333,0.029025297,0.00968152,0.00278454,0.00968152,33.45079839,0.999875972,6.271586634,0.883043101,0.001084468,0.000606875,0.000500147,0.000717858,0.000532043,0.000694954,0.037362847,0.02090849,0.017231419,0.024732163,0.018330319,0.023943034,Terrestrial,1,0.250990989,0.258934247,0.113260716,0.103254518,0.084502311,0.078494261,22,19,NA,2.428153699,0,,
Myonycteris_angolensis__MN816335.1,Myonycteris_angolensis,Chiroptera,Pteropodidae,Lissonycteris_angolensis,Chiroptera,Pteropodidae,Myonycteris_angolensis,23.85334429,-1.9006177,8787573.893,23.19354095,12.47272217,25.15568695,21.49882202,5546.64209,68.31,NA,NA,1863,0.000872,0.034307333,0.025417306,0.01116845,0.00248512,0.01116845,26.94906238,1.211293674,6.271586634,0.332172735,0.00013904,0.000455554,0.000322874,0.000677157,0.000348555,0.00063703,0.00547028,0.017922984,0.012702929,0.026641568,0.013713307,0.025062846,Terrestrial,2,0.169321353,0.128018407,0.224409656,0.123054254,0.211606251,0.092401717,20,20,NA,4,3.51E-05,,Synonym
Myonycteris_leptodon_MN816337.1,Myonycteris_leptodon,Chiroptera,Pteropodidae,Myonycteris_leptodon,Chiroptera,NA,Myonycteris_leptodon,-4.07742173,7.42254861,835056.6329,25.7713562,12.5486438,27.70647888,24.08368988,5558.30127,50,NA,NA,1863,0.000995667,0.043188333,0.023054066,0.01172193,0.00257717,0.01172193,26.94906238,1.211293674,16.40516763,0.332172735,6.07E-05,0.00052016,0.000368664,0.000773191,0.000397987,0.000727373,0.002632605,0.022562634,0.015991284,0.033538163,0.017263214,0.031550763,Terrestrial,2,0.34636532,NA,0.207700074,NA,0.180879042,NA,30,NA,NA,,0.000441412,,
Myonycteris_relicta__MN816338.1,Myonycteris_relicta,Chiroptera,Pteropodidae,Myonycteris_relicta,Chiroptera,Pteropodidae,Myonycteris_relicta,38.36883104,-7.44373038,142204.8083,24.19086609,12.53706421,25.73983459,22.21865845,5470.193848,52,NA,NA,1863,0.001266667,0.051439,0.024624636,0.01138205,0.00245265,0.01138205,26.94906238,1.211293674,4.514087153,0.437385478,0.000280603,0.000465643,0.000331402,0.000683205,0.000371478,0.000658406,0.011395216,0.018909651,0.013458132,0.027744771,0.015085608,0.026737713,Terrestrial,2,0.233902476,0.17317187,0.235623303,0.135972798,0.211606251,0.092222832,21,21,NA,4.256961296,0,,
Myonycteris_torquata_MN816339.1,Myonycteris_torquata,Chiroptera,Pteropodidae,Myonycteris_torquata,Chiroptera,Pteropodidae,Myonycteris_torquata,19.59584216,-1.06373791,3651482.596,23.30404816,7.530562134,24.47314148,22.35430603,5428.57959,42.23,NA,NA,1863,0.000828667,0.046596,0.017784073,0.00838776,0.0020784,0.00838776,26.94906238,1.211293674,4.514087153,0.455039437,0.000183573,0.000260583,0.000195052,0.000400861,0.000201572,0.000360692,0.010322353,0.014652624,0.010967806,0.022540428,0.01133441,0.020281753,Terrestrial,2,0.336657088,0.258536193,0.2449892,0.13115408,0.211606251,0.092266444,22,22,NA,4.256961296,5.65E-05,,
Myospalax_aspalax_KP724691.1,Myospalax_aspalax,Rodentia,Spalacidae,Myospalax_aspalax,Rodentia,Spalacidae,Myospalax_aspalax,116.8703716,44.64066696,674660.4977,3.687031937,132.8254297,20.57820435,-15.80539703,2225.959717,237.75,NA,NA,2152,0.003236333,0.079855,0.040527623,0.00517277,0.0021708,0.00517277,56.46605345,1.701815518,44.54808859,0.602013171,7.26E-05,0.000509596,0.000407222,0.000699445,0.000428211,0.000618297,0.001792557,0.012574053,0.01004802,0.017258475,0.010565903,0.01525619,Terrestrial,2,0.109526141,0.071889882,0.105515712,0.070954232,0.073055545,0.075388062,21,19,NA,2.8299276,0,,
Myospalax_psilurus_NC_026034.1,Myospalax_psilurus,Rodentia,Spalacidae,Myospalax_psilurus,Rodentia,Spalacidae,Myospalax_psilurus,118.8154447,44.24807045,3135228.918,4.280607986,131.4538477,20.99462738,-15.02317352,2216.906494,259.21,NA,NA,2152,0.002569,0.081206333,0.031635464,0.00465737,0.00205364,0.00465737,56.46605345,1.701815518,32.10507044,0.602013171,8.00E-05,0.000404517,0.000323253,0.000555219,0.000339914,0.000490804,0.002529393,0.012786836,0.010218056,0.017550529,0.010744703,0.01551436,Terrestrial,2,0.109526141,0.071889882,0.10920791,0.071724395,0.073055545,0.075245702,21,19,NA,2.8299276,0,,
Myotis_albescens_MF143497.1,Myotis_albescens,Chiroptera,Vespertilionidae,Myotis_albescens,Chiroptera,Vespertilionidae,Myotis_albescens,-59.36646659,-8.8737115,14595013.01,23.76765442,13.04811646,25.4828598,21.79333649,5151.787598,5.3,NA,NA,1781,0.002957333,0.111609,0.026497266,0.01086941,0.00364109,0.01086941,18.22296248,0.940503792,32.10507044,0.667839685,9.21E-05,0.00048304,0.00034847,0.000631699,0.000389328,0.000579202,0.003476367,0.018229809,0.013151158,0.023840171,0.01469313,0.021858945,Terrestrial,2,0.269076705,0.22681096,0.244081088,0.202323597,0.195441622,0.172796998,28,28,NA,5.771584942,0.000896791,,
Myotis_auriculus_MF143486.1,Myotis_auriculus,Chiroptera,Vespertilionidae,Myotis_auriculus,Chiroptera,Vespertilionidae,Myotis_auriculus,-105.9377746,27.7813104,617481.0905,17.61746368,52.36334961,24.23701477,10.04061432,4448.302734,36.99,NA,3.166657534,1781,0.001078667,0.008823,0.122256224,0.01028029,0.00300881,0.01028029,18.22296248,0.940503792,7.13457157,0.332050409,0.000151189,0.000683771,0.000455807,0.001314883,0.000477352,0.001085089,0.001236654,0.00559293,0.003728291,0.010755139,0.003904521,0.008875529,Terrestrial,2,0.276063493,0.272353317,0.268160395,0.224846395,0.196978741,0.173251563,28,26,NA,6.86133,8.06E-05,,
Myotis_bechsteinii_KX757757.1,Myotis_bechsteinii,Chiroptera,Vespertilionidae,Myotis_bechsteinii,Chiroptera,Vespertilionidae,Myotis_bechsteinii,12.28577812,46.2526429,2651754.095,10.37799377,66.95444824,19.67327271,1.505852509,2097.454102,9.47,NA,20.5,1797,0.006371667,0.112474667,0.056649794,0.01396371,0.00659997,0.01396371,22.62678323,0.95130102,7.13457157,0.817321178,0.000893069,0.000850247,0.000609916,0.001107249,0.000683545,0.001037841,0.01576474,0.015008826,0.010766431,0.019545505,0.012066152,0.018320305,Terrestrial,3,0.346830894,0.142044537,0.239821462,0.165286282,0.192975638,0.152308214,31,28,NA,5,0.003455009,,
Myotis_blythii_MT588108.1,Myotis_blythii,Chiroptera,Vespertilionidae,Myotis_blythii,Chiroptera,Vespertilionidae,Myotis_blythii,41.83191141,39.6276872,6188405.206,12.16772461,81.44707031,23.26164703,1.051433754,3079.060059,22.47,NA,26.41624658,1797,0.001039333,0.039418,0.026366973,0.01087163,0.00340206,0.01087163,22.62678323,0.95130102,9.330449239,0.760735208,0.000111392,0.00035427,0.000155015,0.0005543,0.000214146,0.000481231,0.004224663,0.013436116,0.005879138,0.02102253,0.008121735,0.018251285,Terrestrial,2,0.265324431,0.241370661,0.228347492,0.176621189,0.192839607,0.1528022,30,30,NA,7,0.002955746,,
Myotis_bombinus_KT818621.1,Myotis_bombinus,Chiroptera,Vespertilionidae,Myotis_bombinus,Chiroptera,Vespertilionidae,Myotis_bombinus,127.3486701,49.44124067,1653772.778,-0.221696663,144.692002,18.29545135,-21.46155396,1732.789795,9.46,NA,NA,1797,0.004243,0.149004667,0.028475618,0.01339886,0.00516356,0.01339886,22.62678323,0.95130102,9.330449239,0.845730141,0.000454748,0.000501488,0.000410092,0.000681372,0.000424881,0.000603827,0.015969721,0.017611121,0.014401498,0.023928274,0.014920854,0.021205037,Terrestrial,3,0.233586591,0.225119566,0.242686591,0.167482743,0.193003863,0.152565194,31,31,NA,5.771584942,0.001376237,,
Myotis_brandtii_MN122885.1,Myotis_brandtii,Chiroptera,Vespertilionidae,Myotis_brandtii,Chiroptera,Vespertilionidae,Myotis_brandtii,33.81889046,54.74682941,5471819.619,5.487779617,90.84951172,17.8371048,-6.763408661,1541.260376,5.3,NA,41,1781,0.003042,0.136133667,0.022345685,0.0088383,0.00254348,0.0088383,18.22296248,0.940503792,24.86891184,0.771368083,0.000122321,0.000356523,0.000294883,0.00046599,0.000301627,0.000425087,0.00547405,0.015954902,0.013196423,0.020853691,0.013498206,0.019023242,Terrestrial,2,0.096875859,0.105289492,0.210550055,0.196328708,0.195135984,0.171447021,24,23,NA,5.771584942,0.001197063,,
