"Seq.Names","Species.NCBI","Order.RD","Family.RD","Species.RD","Species.Vertlife","Backbone","Lon","Lat","RangeSize","AnnualTemp","TempRange","TempWarmQuarter","TempColdQuarter","UV","Habitat","Clade","dN","dS","W","MolRateAll","MolRate12nd","MolRate3rd","Clade.Age","Clade.Age.SD","Tip.Age","Tip.Age.SD","dN.Mean","dN.Mid","dN.Min","dN.Max","dN.QL","dN.QU","dS.Mean","dS.Mid","dS.Min","dS.Max","dS.QL","dS.QU","Island","IUCN","IUCN.Categories","Length","BodyMass","Div.Rate","Div.Rate.DNA","ClaDS.Rate","ClaDS.Rate.DNA","BAMM.Lambda","BAMM.Lambda.DNA","NTR","NTR.DNA"
"Pseudagkistrodon_rudis__MW327508.1","Pseudagkistrodon_rudis","Squamata","Colubridae","Pseudagkistrodon_rudis","Macropisthodon_rudis","Serpentes",110.61282602,26.33771674,1582843.80400491,17.114030456543,63.83525390625,25.2425582885742,7.76159896850586,3694.98022460938,"Terrestrial",450,0.019545,0.438467666666667,0.0445756927724811,0.01283916,0.00356616,0.06326041,59.56294508,2.00672193135387,35.89305839,2.65278704257024,0.000547480386067457,0.000551574150581956,0.000466552661836305,0.000656503563794915,0.000478198162710731,0.000622259460323021,0.0122820387528659,0.012373877247343,0.0104665263245069,0.0147278375940398,0.010727778593403,0.0139596138976257,0.001789302,"LC",2,1156,458.1,0.0909120844238116,0.0260484841497659,0.076699867984583,0.0298657034128831,0.086388633,0.0525979782056643,29,26
"Pseudemydura_umbrina__KY486272.1","Pseudemydura_umbrina","Testudines","Chelidae","Pseudemydura_umbrina","Pseudemydura_umbrina","Chelidae",116.33955308,-31.557172,2158.24204407846,17.8506744384766,46.705244140625,24.5454620361328,11.9121231079102,3967.92724609375,"Terrestrial",748,0.0133556666666667,0.315234,0.0423674688221025,0.00252259,0.00100681,0.00766339,129.19941515,17.2091803776962,54.55824627,3.87543642566906,0.000245933199090989,0.000249070502946106,0.00018721618877126,0.000278574768461101,0.000208667610653103,0.000269903061143048,0.00580476497483581,0.00587881480463069,0.00441886650244237,0.00657520442466867,0.00492518473381737,0.00637052598719901,0,"CR",6,132.375,388.1911931,0.0102859522650913,0.0102859522650913,0.0320577302448012,0.0320577302448012,0.051150514,0.051150514,9,9
"Pseudocalotes_microlepis_KX898132.1","Pseudocalotes_microlepis","Squamata","Agamidae","Pseudocalotes_microlepis","Pseudocalotes_microlepis","Iguania",104.73710636,19.44641705,594959.346685061,22.3315414428711,33.2904467773438,26.0548858642578,16.9589660644531,4506.10986328125,"Terrestrial",533,0.0183896666666667,0.257272333333333,0.0714793791792614,0.00459289,0.00180695,0.02273929,90.16927066,7.58800675163535,48.01465864,5.29356498064049,0.00038783748607089,0.000376368407416368,0.000311961465133759,0.000497108693330756,0.000318574895439936,0.00047978313518603,0.00542586534080328,0.00526541237120265,0.00436435610823365,0.00695457485835277,0.00445687832068309,0.00671218945512654,0,"LC",2,85,20.2,0.114474576453547,NA,0.0918791529985598,NA,0.073513655,NA,29,NA
"Pseudoleptodeira_latifasciata_NC_013981.1","Pseudoleptodeira_latifasciata","Squamata","Colubridae","Pseudoleptodeira_latifasciata","Pseudoleptodeira_latifasciata","Serpentes",-101.88049468,18.59045058,88499.9795711663,23.5702438354492,13.3610681152344,25.6034515380859,21.5464416503906,5285.54248046875,"Terrestrial",435,0.0142726666666667,0.340296333333333,0.041941876149121,0.00791637,0.0022249,0.02751593,49.93369948,2.18543803238888,33.00133656,1.48711017781822,0.000433342077850629,0.00043398313619739,0.000374074117853021,0.000476929437878654,0.000391252863040129,0.000467494287606608,0.01033196694182,0.0103472513879541,0.00891886944978404,0.0113711994232916,0.00932845401691285,0.0111462416689341,0,"LC",2,688,65.3,0.141975255876066,0.0878527406074487,0.190143052486614,0.0581315790020804,0.211687359,0.124044041839199,35,34
"Pseudotrapelus_sinaitus_NC_013603.2","Pseudotrapelus_sinaitus","Squamata","Agamidae","Pseudotrapelus_sinaitus","Pseudotrapelus_sinaitus","Iguania",39.70918829,21.41818542,5579655.48936352,25.5021286010742,56.3704296875,32.4251495361328,17.1976333618164,5373.9111328125,"Terrestrial",521,0.027426,0.688807666666667,0.0398166299929879,0.01036632,0.00414691,0.03269776,87.47115382,7.14189769017436,47.44868055,5.79562718210678,0.000586275020794386,0.000594165623259184,0.000424899402440481,0.000729575730139019,0.000463043284012196,0.000710404430620336,0.0147243757419358,0.0149225492806353,0.0106714054533322,0.0183233922676908,0.0116293941524871,0.0178419025102186,0.001341901,"LC",2,110,44.9,0.0452810297450995,0.0452810297450995,0.0633895108744953,0.0312730733013035,0.066319724,0.0529273540505802,23,23
"Ptyas_dhumnades_KR812112.1","Ptyas_dhumnades","Squamata","Colubridae","Ptyas_dhumnades","Ptyas_dhumnades","Serpentes",112.26011574,28.7469814,2223438.16067036,16.9189208984375,73.694150390625,26.4962158203125,6.24567832946777,3235.94213867188,"Terrestrial",416,0.00309333333333333,0.102111666666667,0.0302936327876345,0.00394141,0.00130407,0.02030573,47.51117656,1.80616715442272,14.67601737,1.57471403382072,0.000213123798306486,0.000212480908273884,0.000166277455579372,0.000267806738421557,0.000169597245065037,0.000252120429490426,0.0070352671071355,0.00701404515475004,0.00548885822789945,0.00884036392396205,0.00559844526584032,0.00832255514740835,0,"LC",2,2560,1275,0.164894334735396,0.0976669461176523,0.133042814957291,0.0435749996726766,0.132923516,0.0907981738704929,35,34
"Cyclophiops_major_KF148620.1","Cyclophiops_major","Squamata","Colubridae","Ptyas_major","Cyclophiops_major","Serpentes",110.42686951,26.64472241,2211428.95048978,17.5192413330078,64.5735400390625,25.7968627929687,8.06403503417969,3551.49560546875,"Terrestrial",416,0.004721,0.0985253333333333,0.0479166102795897,0.00420988,0.00157784,0.02025067,47.51117656,1.80616715442272,14.67601737,1.57471403382072,0.000325266417609349,0.000324285248263257,0.000253770215880457,0.000408722719425056,0.000258836829941393,0.000384782504619924,0.00678817670347391,0.00676770010172,0.00529608030283712,0.00852987548660456,0.00540181845984305,0.00803025302446789,0.000115349,"LC",2,1200,186.2,0.28637708247962,0.0976669461271911,0.129531191775583,0.0411039289899224,0.132956112,0.0907829011240051,36,34
"Ptyodactylus_guttatus_AB661663.1","Ptyodactylus_guttatus","Squamata","Phyllodactylidae","Ptyodactylus_guttatus","Ptyodactylus_guttatus","Gekkota",32.77327335,29.75338101,234125.857555706,20.7363143920898,58.2544970703125,28.0686431884766,12.4270309448242,4364.73193359375,"Terrestrial",661,0.0311143333333333,1.40828266666667,0.0220938126058026,0.00334254,0.00108457,0.02249701,143.10864755,6.86680893125654,128.27333186,6.75328154527842,0.000243217572197395,0.000243013893569906,0.000213681255121796,0.000270748522829874,0.000216859111632337,0.000266362029847484,0.0110084020597476,0.0109991832512457,0.00967154284026448,0.0122544953042087,0.00981537752227434,0.0120559558732533,0,"LC",2,94,21.3,0.0615624829980465,0.0368742944542034,0.0470367187746315,0.0165730773665179,0.045356174,0.0272296759559476,18,17
"Python_bivittatus_KF010492.1","Python_bivittatus","Squamata","Pythonidae","Python_bivittatus","Python_bivittatus","Serpentes",102.89225971,18.85818911,3144494.26477159,22.9782470703125,32.2570971679688,26.7063079833984,17.7711776733398,4543.5595703125,"Terrestrial",505,0.00380433333333333,0.132735,0.0286611167614671,0.00494773,0.00105416,0.02831342,84.78371041,9.75529389452969,15.79717093,1.84932470136003,0.000243953709541876,0.000245702466459863,0.000178740406504516,0.00031602568666085,0.000187982280954688,0.000305420246739896,0.00851166099256309,0.00857267595344342,0.00623633782284506,0.0110262865641623,0.00655879121944813,0.0106562577195356,0.007736856,"VU",4,9200,197681.2,0.112558692699822,0.0947799870033383,0.0787830554534501,0.0399184735609492,0.128563828,0.121693150137839,24,23
"Python_molurus_molurus_HM581978.1","Python_molurus","Squamata","Pythonidae","Python_molurus","Python_molurus","Serpentes",79.53769204,22.19619547,3171704.59667731,25.5142379760742,42.2603955078125,31.1796844482422,18.8468475341797,4657.96435546875,"Terrestrial",505,0.00631566666666667,0.0251073333333333,0.251546692865298,0.00346114,0.00130443,0.01170089,84.78371041,9.75529389452969,15.79717093,1.84932470136003,0.000404993510443347,0.000407896664506705,0.000296731313593364,0.000524641959621758,0.000312073975050247,0.000507035609829213,0.00161001325769851,0.00162155447110223,0.00117962717065917,0.00208566431005595,0.00124062046491448,0.00201567193769758,0.000117694,"NT",3,7620,48000,0.112558692699822,0.0947799870033383,0.0710703418392213,0.0362397540869274,0.128634589,0.121661540877349,24,23
"Python_regius_AB177878.1","Python_regius","Squamata","Pythonidae","Python_regius","Python_regius","Serpentes",7.93849028,7.6402203,4776409.81457802,25.6174896240234,15.5293518066406,28.1760375976563,23.6817535400391,5588.3076171875,"Terrestrial",505,0.005942,0.136930666666667,0.0433942238407759,0.00388895,0.00106484,0.02086494,84.78371041,9.75529389452969,19.99558695,2.06624392489894,0.000300204528645911,0.000300141279270112,0.000232436574876908,0.000375423235678223,0.000238134626608013,0.000352460320922192,0.00691807577311292,0.00691661822023605,0.00535639433786798,0.00865145640248673,0.00548770332848417,0.00812228655628121,0.000248875,"LC",2,1500,1610.6,0.0732030025496086,0.0431605993514519,0.0776104318181627,0.0503870902888683,0.128541266,0.121471875287889,21,20
"Rafetus_swinhoei_HQ709384.1","Rafetus_swinhoei","Testudines","Trionychidae","Rafetus_swinhoei","Rafetus_swinhoei","Trionychidae",104.45757227,21.64448846,55771.8240937844,21.6553955078125,41.2365087890625,26.3977905273438,15.1680557250977,4248.84765625,"Terrestrial",734,0.00789366666666667,0.198546,0.0397573694089363,0.00256564,0.00108473,0.01452875,98.28492361,10.9676350664407,29.72819608,2.0581560337631,0.000266750990454441,0.000268329721730011,0.000217907552686266,0.000306894157387625,0.000231781383450729,0.000299726204952893,0.00670947284541626,0.00674918199365822,0.00548093487888781,0.00771917664448504,0.00582989737240089,0.00753888422219211,0,"CR",6,500,25000,0.0285077666501065,0.0285077666501065,0.0304999278507554,0.0304999278507554,0.050861389,0.050861389,13,13
"Rhabdophis_tigrinus__KU641019.1","Rhabdophis_tigrinus","Squamata","Colubridae","Rhabdophis_tigrinus","Rhabdophis_tigrinus","Serpentes",123.77422427,35.5041155,2006672.30765195,12.4152610778809,94.131904296875,24.7444961547852,-1.19545631408691,2720.66552734375,"Terrestrial",450,0.0146793333333333,0.394225,0.0372359270298265,0.00999083,0.00226771,0.06474841,59.56294508,2.00672193135387,35.89305839,2.65278704257024,0.000411186854978062,0.000414261489610782,0.000350405834773552,0.000493069053336752,0.000359152224600583,0.000467349912402237,0.0110427452134788,0.0111253169359515,0.00941042328536287,0.013241755816682,0.00964531443820096,0.012551048132302,0.008012301,"DD",1,1013,296.2,0.149950739665614,0.0498029100252899,0.0907478550156928,0.0414011518179695,0.086531515,0.0524975742371285,34,29
"Rheodytes_leukops_KY857558.1","Rheodytes_leukops","Testudines","Chelidae","Rheodytes_leukops","Rheodytes_leukops","Chelidae",150.01385752,-22.49862253,6550.06204230959,23.1941879272461,33.151259765625,27.1219604492188,18.1000839233398,4508.9228515625,"Terrestrial",748,0.003286,0.128623333333333,0.0255474641718714,0.00160338,0.00056808,0.00588465,129.19941515,17.2091803776962,15.95371873,2.17697028764024,0.000209726495111125,0.000203939575560069,0.000132289755305822,0.000283090535385714,0.000169182026913536,0.000266420709358611,0.00820928815870663,0.00798277176114463,0.00517819515924705,0.0110809641802886,0.00662226300721505,0.0104284600446548,0,"VU",4,249.5,2103.17327,0.0260190221809746,0.0260190221809746,0.0426669302350926,0.0426669302350926,0.050921912,0.050921912,12,12
"Rhineura_floridana__AY605473.1","Rhineura_floridana","Squamata","Rhineuridae","Rhineura_floridana","Rhineura_floridana","Lacertoidea",-82.16453552,29.07237329,50266.9253903136,21.064013671875,47.4278076171875,26.8681335449219,14.2068740844727,3719.34814453125,"Terrestrial",619,0.0339426666666667,4.19699666666667,0.0080873704132876,0.00290269,0.00092456,0.03026048,179.32012107,5.06405735350429,179.32012066,5.06405737868315,0.000189433424555307,0.000189917442203608,0.000176172121290523,0.000203798487750696,0.000178156916618335,0.000198914531598244,0.0234233644404449,0.0234832130220686,0.021783609787561,0.0251995985513231,0.0220290289072975,0.0245956993971027,0,"LC",2,380,54.2,0.00704379076534,0.00704379076534,0.0409328557665309,0.0105439136123818,0.052109882,0.0474490238987793,12,12
"Sacalia_bealei_MT372822.1","Sacalia_bealei","Testudines","Geoemydidae","Sacalia_bealei","Sacalia_bealei","Geoemydidae",115.67571076,24.40951961,195420.256036035,20.5398559570312,58.7068701171875,27.851513671875,11.9968795776367,3690.54345703125,"Terrestrial",679,0.00513266666666667,0.0576893333333333,0.0889708091617168,0.00282658,0.00135326,0.00774095,38.6829967,2.78358096135014,19.42338288,1.49997746515746,0.000265885160240026,0.000265156471711741,0.00021917319353847,0.000354038736316695,0.000230544284897665,0.000317869406823492,0.0029884538844279,0.00298026368659616,0.00246342812438732,0.00397926847752031,0.00259123511486356,0.00357273818029147,0,"EN",5,136,329,0.0390933696345595,0.0390933696345595,0.052789807208525,0.052789807208525,0.05309845,0.05309845,18,18
"Sacalia_quadriocellata_MT372821.1","Sacalia_quadriocellata","Testudines","Geoemydidae","Sacalia_quadriocellata","Sacalia_quadriocellata","Geoemydidae",108.58973975,21.8912394,402451.342967368,21.431901550293,48.8879052734375,27.1945983886719,13.9643493652344,3964.12451171875,"Terrestrial",679,0.00410033333333333,0.051366,0.0798258251242716,0.00240842,0.00109301,0.00703743,38.6829967,2.78358096135014,19.42338288,1.49997746515746,0.000212407673471396,0.00021182554607911,0.00017509088542127,0.000282830919303264,0.000184174908983386,0.000253936327661759,0.00266088916889645,0.00265359669943083,0.00219341153252963,0.00354310047986297,0.0023072095865801,0.00318113000731825,0.000215532,"CR",6,126.2375,302.6198556,0.0390933696345595,0.0390933696345595,0.052657286429723,0.052657286429723,0.053057491,0.053057491,18,18
"Sceloporus_grammicus_BK010486.1","Sceloporus_grammicus","Squamata","Phrynosomatidae","Sceloporus_grammicus","Sceloporus_grammicus","Iguania",-101.19941272,23.10459914,756301.78179648,18.7823471069336,34.2690112304687,22.9778854370117,13.4368301391602,4955.33056640625,"Terrestrial",554,0.00749866666666667,0.203236666666667,0.0368962293549392,0.00706742,0.00148523,0.06055899,97.22128214,17.3069172292607,21.43738729,1.62608392932865,0.000351695955289081,0.000348887505940906,0.000257769113056655,0.000420671210312174,0.000304097092717872,0.000404936563560108,0.00953202973414409,0.00945591221760444,0.0069863267212737,0.0114014688673291,0.00824195583219301,0.0109750120985168,0.000189599,"LC",2,81,17.9,0.0673487709453015,0.0672933970520503,0.0867376751877943,0.0417450741441252,0.066863419,0.0819281870737563,31,30
"Sceloporus_occidentalis_AB079242.1","Sceloporus_occidentalis","Squamata","Phrynosomatidae","Sceloporus_occidentalis","Sceloporus_occidentalis","Iguania",-118.41974162,40.36716926,1007975.77066898,10.9081748962402,74.5021728515625,21.9217987060547,1.10680265426636,3006.29711914062,"Terrestrial",554,0.00292066666666667,0.11019,0.0265057325226125,0.00519886,0.00101209,0.05729459,97.22128214,17.3069172292607,14.89649963,1.57080429726808,0.000198221126237974,0.000198104445124764,0.000152977718625928,0.00026047930510947,0.000159259820766526,0.00023893094417526,0.00747842475467783,0.00747402264607317,0.00577149559988278,0.00982728188655987,0.00600850478780991,0.00901431205387077,0.000821761,"LC",2,97,29.1,0.0740175741115215,0.0739506966086764,0.0981211545041153,0.0599818040400265,0.06703747,0.0820334569936733,31,30
"Sceloporus_woodi_BK010487.1","Sceloporus_woodi","Squamata","Phrynosomatidae","Sceloporus_woodi","Sceloporus_woodi","Iguania",-81.15742686,27.79220837,31231.0364822755,22.4691665649414,38.583193359375,27.1709716796875,16.8973114013672,3854.4287109375,"Terrestrial",554,0.00651233333333333,0.156006333333333,0.0417440317593944,0.00768907,0.0016203,0.06972151,97.22128214,17.3069172292607,14.89649963,1.57080429726808,0.000441981983943312,0.000441721815156643,0.000341100854690111,0.000580801664451463,0.000355108322108607,0.000532754377579554,0.0105879083863011,0.010581675907652,0.00817124844711117,0.0139134060600353,0.00850680461713406,0.012762408304264,0.012500915,"NT",3,65,10,0.0940165382788218,0.093962570805804,0.0932494468579032,0.0784314439898104,0.06752154,0.0820588481124673,32,31
"Scincella_huanrenensis_KU507306.1","Scincella_huanrenensis","Squamata","Scincidae","Scincella_huanrenensis","Scincella_huanrenensis","Scincoidea",125.35818588,41.2697786,1348.88329640907,6.52646789550781,121.25654296875,21.9881408691406,-11.751643371582,2208.07592773438,"Terrestrial",626,0.009601,0.210872,0.0455299897568193,0.00368449,0.00095285,0.01742272,171.32826885,44.0513198106617,26.07583529,1.88916920280225,0.000370091429087282,0.000368689052913838,0.000305557603002606,0.000449323001603074,0.000314418626390671,0.000419320610358947,0.00812851992860049,0.00809771877575741,0.00671112830542292,0.00986872617373642,0.00690574779546438,0.00920976728961689,0,"CR",6,62.1,4.6,0.053562649693815,NA,0.0562856647742139,NA,0.064675863,NA,28,NA
"Scincella_modesta_MN786972.1","Scincella_modesta","Squamata","Scincidae","Scincella_modesta","Scincella_modesta","Scincoidea",113.57656036,30.92294505,2478715.67819008,15.7006103515625,81.436396484375,26.2912078857422,3.91858978271484,3058.82568359375,"Terrestrial",626,0.00280266666666667,0.057991,0.0483293384605657,0.00358538,0.00084116,0.01801588,171.32826885,44.0513198106617,9.64427031,0.978796331614816,0.000293646802853543,0.000291191656480119,0.000238405112893668,0.000376099132717547,0.000243600918536594,0.000358716735213371,0.00607595328649374,0.00602515295585344,0.00493292729608112,0.00778200456901401,0.00504043560901128,0.00742233903131254,0,"LC",2,66.5,5.8,0.0818561678583606,0.0382645614970336,0.0548433101267888,0.0241333270451009,0.064752108,0.0420876242264625,31,28
"Scincella_reevesii_MN832615.1","Scincella_reevesii","Squamata","Scincidae","Scincella_reevesii","Scincella_reevesii","Scincoidea",102.06300451,19.39089832,3068928.50249225,22.6735214233398,31.0823803710937,26.2453277587891,17.6321426391602,4604.16064453125,"Terrestrial",626,0.0100516666666667,0.335805,0.0299330464604954,0.00347492,0.00077027,0.01885439,171.32826885,44.0513198106617,37.08087246,2.28938808183187,0.000272101560943775,0.00027035178602091,0.000228961993683352,0.000318199610039545,0.000242425362491367,0.000308749139172747,0.00909033971209327,0.00903188341947454,0.00764913768418219,0.010630378383286,0.00809892046275046,0.0103146580679726,7.07e-08,"LC",2,60,4.1,0.0841816008245689,0.0292447712798927,0.0517885506961357,0.0303032203591995,0.064547689,0.0422339162634187,31,26
"Scincella_vandenburghi_KU646826.1","Scincella_vandenburghi","Squamata","Scincidae","Scincella_vandenburghi","Scincella_vandenburghi","Scincoidea",127.92841194,36.84667797,16824.382557309,11.3476081848145,91.23779296875,23.7925567626953,-1.63296871185303,2553.91918945312,"Terrestrial",626,0.00268466666666667,0.0650303333333333,0.0412832985632346,0.00355841,0.0008431,0.01822395,171.32826885,44.0513198106617,9.64427031,0.978796331614816,0.000281283462200575,0.000278931684263901,0.000228367599815128,0.000360264321468497,0.000233344647703821,0.000343613770862095,0.00681349291335639,0.00675652610066162,0.00553171882487375,0.00872663604911976,0.00565227721196749,0.00832331191597429,0.148252511,"LC",2,53.6,2.9,0.0526427884601296,NA,0.0613607166276517,NA,0.064577251,NA,30,NA
"Shinisaurus_crocodilurus_AB080274.1","Shinisaurus_crocodilurus","Squamata","Shinisauridae","Shinisaurus_crocodilurus","Shinisaurus_crocodilurus","Anguimorpha",109.34827621,23.80568051,324531.223569759,20.228532409668,59.140087890625,27.3507080078125,11.3494087219238,3697.09448242188,"Terrestrial",573,0.022092,16.360434,0.00135033092642897,0.00333084,0.00082988,0.01492717,136.81548355,12.6377155264353,121.32196051,12.8636624693186,0.000183964892417038,0.000189609271385139,0.000142953338055565,0.000221457199802421,0.000147640396700621,0.000207397993124615,0.136236894835508,0.140416891647866,0.105865410661676,0.164002168259656,0.1093364550948,0.153590493311955,0.000501568,"EN",5,400,1335,0.007720608427307,0.007720608427307,0.0443205338943349,0.012466341330437,0.025888857,0.0454281981770424,13,13
"Sibon_nebulatus_NC_013985.1","Sibon_nebulatus","Squamata","Colubridae","Sibon_nebulatus","Sibon_nebulatus","Serpentes",-63.54572703,4.60858068,3645950.02206979,25.4707626342773,8.27849792480469,26.7167510986328,24.3702651977539,5493.42138671875,"Terrestrial",435,0.00970566666666667,0.283016333333333,0.0342936626743568,0.00505495,0.00144961,0.02050415,49.93369948,2.18543803238888,34.43046857,1.94223397754272,0.000282790095179141,0.000281651879251267,0.000240075594665525,0.000334151687651937,0.000256547542992854,0.000315103793534458,0.00824613275824277,0.00821294248811378,0.00700058191349278,0.0097438319967438,0.00748090238797059,0.00918839718366035,0.003614753,"LC",2,1013,174.3,0.420551181653731,0.112256524409743,0.259743684865043,0.081867335040206,0.31123811,0.124131375455586,43,39
"Sibynophis_collaris_JN211315.1","Sibynophis_collaris","Squamata","Colubridae","Sibynophis_collaris","Sibynophis_collaris","Serpentes",99.7462785,19.42126672,2759801.71695657,22.2291244506836,28.8254223632812,25.5573837280273,17.5633285522461,4774.12353515625,"Terrestrial",450,0.0161106666666667,0.473817333333333,0.0340018516277722,0.00564558,0.00141178,0.0305321,59.56294508,2.00672193135387,59.56294477,2.00672198117605,0.00027078340619505,0.000270536213642249,0.000243007447133461,0.00029400317588153,0.000253835896352422,0.00028797769401058,0.00796378412444687,0.00795651415116699,0.00714688863988151,0.00864668133665382,0.00746535509687045,0.00846947093244076,0.001853819,"LC",2,850,77.6,0.0706399430071846,0.0515041780595362,0.0682005338501822,0.0161111716913796,0.086312609,0.0524469248202031,29,28
"Sinomicrurus_macclellandi__MT547176.1","Sinomicrurus_macclellandi","Squamata","Elapidae","Sinomicrurus_macclellandi","Sinomicrurus_macclellandi","Serpentes",104.30924238,25.32065677,3447374.35965912,17.7551467895508,52.1988623046875,24.1349014282227,9.85357284545898,4129.83154296875,"Terrestrial",457,0.0112303333333333,0.212136333333333,0.0529392261894474,0.00495174,0.00140443,0.01878463,56.21225227,2.15527678367251,40.08332304,2.07121423405589,0.000280915740708706,0.000280199662384799,0.00025012262066412,0.000315934602559409,0.00025485653473579,0.000305896518742068,0.00530638169329158,0.00529285527110052,0.00472471244232085,0.00596787345226413,0.00481413411340326,0.00577825821721294,0,"DD",1,840,165.9,0.052006001300772,0.052006001300772,0.0971488883175746,0.020531500522623,0.092422013,0.0636460451331698,32,32
"Smaug_warreni_AB079613.1","Smaug_warreni","Squamata","Cordylidae","Smaug_warreni","Smaug_warreni","Scincoidea",31.99838324,-26.39931163,17147.6997174851,21.4914611816406,28.321015625,24.9479736328125,16.9273590087891,4051.2294921875,"Terrestrial",626,0.0286776666666667,0.833222333333333,0.0344177844488886,0.00398115,0.00117479,0.01797971,171.32826885,44.0513198106617,151.19260494,41.1586148549199,0.000207801943311719,0.000175133894137264,0.000134371991514771,0.000404685091797846,0.000137340326550532,0.000373267201548432,0.00603763277151994,0.00508847088624612,0.00390414414136149,0.0117580227280119,0.0039903883631582,0.010845183893308,0,"LC",2,155,130,0.0750343166113307,0.0750343166113307,0.0541457763881721,0.0262008555548755,0.05030937,0.0442037682713464,17,17
"Sphenomorphus_incognitus_MH329292.1","Sphenomorphus_incognitus","Squamata","Scincidae","Sphenomorphus_incognitus","Sphenomorphus_incognitus","Scincoidea",110.6665205,25.70240016,1538454.51935606,18.4527481079102,62.2891943359375,26.2862670898438,9.28386459350586,3687.22119140625,"Terrestrial",626,0.0116976666666667,0.349355333333333,0.0334835783242658,0.00401378,0.00094803,0.02005649,171.32826885,44.0513198106617,30.80926243,2.06039436988268,0.000381389339773938,0.000378627849171982,0.000326877829204085,0.000458645728802348,0.000340341196431908,0.000435140930001389,0.011390339947554,0.011307866964075,0.0097623326288037,0.0136976318468914,0.0101644212914144,0.0129956519517521,0.000514257,"LC",2,109.7,29,0.0286029928391864,0.0286029928391864,0.0424343223477248,0.0139159478257176,0.063687405,0.0420535435605866,23,23
"Sphenomorphus_indicus__MK450438.1","Sphenomorphus_indicus","Squamata","Scincidae","Sphenomorphus_indicus","Sphenomorphus_indicus","Scincoidea",106.00321711,24.94872026,4403648.2780525,18.1728210449219,54.48693359375,25.0304458618164,10.0663185119629,3957.98413085938,"Terrestrial",626,0.00763233333333333,0.307224,0.0248428942183336,0.00330789,0.00071402,0.01763719,171.32826885,44.0513198106617,30.80926243,2.06039436988268,0.000248843692839137,0.000247041913273042,0.000213276769021911,0.000299250883435083,0.000222061162474037,0.000283914794239358,0.0100166949411029,0.00994416798227677,0.00858502101838507,0.0120457335125728,0.00893861884700052,0.0114284105444459,2.08e-05,"LC",2,104.7,25,0.0248574887533765,0.0248574887533765,0.050942580527349,0.0231084329342761,0.063412905,0.0422538710711189,22,22
"Stenodactylus_petrii_AB738952.1","Stenodactylus_petrii","Squamata","Gekkonidae","Stenodactylus_petrii","Stenodactylus_petrii","Gekkota",4.00048612,25.30490295,2880084.57929812,24.3124420166016,60.8188818359375,32.2705902099609,15.3996124267578,4839.88427734375,"Terrestrial",653,0.0285916666666667,0.820285666666667,0.0348557433446966,0.00477586,0.00154017,0.03711745,132.00025783,5.98183558919793,89.44023854,7.35765257027331,0.000321711221612301,0.000320496854430115,0.000238494763744932,0.000374599119984017,0.00027345392171204,0.000366141505358561,0.00922979086777245,0.00919495106618863,0.00684233761381594,0.0107471275617197,0.00784530454587614,0.01050448133433,0,"LC",2,71,7.4,0.0716852383084216,0.0716852383084216,0.0558969411190594,0.0323477317014116,0.068772677,0.0483258914960045,26,26
"Sternotherus_carinatus_HQ114563.1","Sternotherus_carinatus","Testudines","Kinosternidae","Sternotherus_carinatus","Sternotherus_carinatus","Kinosternidae",-93.32018053,32.43197611,383386.797348009,18.5330718994141,71.1518505859375,27.9047088623047,8.37747192382812,3351.23071289062,"Terrestrial",731,0.00383866666666667,0.0750303333333333,0.0511615302255532,0.00481506,0.00210579,0.01454808,70.04191262,8.77395495460972,11.9430904,1.42304112162919,0.000325707118949393,0.000323673884363972,0.000218140888782054,0.000417557457117146,0.000251853413913159,0.000394230321801627,0.00636625053069102,0.00632650905743059,0.00426376787051417,0.0081615513702636,0.00492271073212287,0.00770560067424888,0,"LC",2,113.72,247.0899055,0.0570677600446141,0.0570677600446141,0.0617289518428777,0.0617289518428777,0.055097723,0.055097723,14,14
"Oligodon_ningshaanensis_KJ719252.1","Oligodon_ningshaanensis","Squamata","Colubridae","Stichophanes_ningshaanensis","Stichophanes_ningshaanensis","Serpentes",108.57082797,33.56850545,592.88372143583,9.65725936889648,80.104404296875,20.1467590332031,-1.83103084564209,2853.34399414062,"Terrestrial",435,0.00859533333333333,0.192653666666667,0.0446154671335955,0.00398699,0.00115921,0.01343535,49.93369948,2.18543803238888,40.89918037,2.70398600091245,0.00021108105181301,0.000211282181189201,0.00018074786155569,0.000253209451399718,0.000186183446413912,0.000242367500470865,0.00473111827297368,0.00473562633686078,0.00405123767984906,0.00567537375864548,0.00417306952892387,0.00543236496314439,0,"DD",1,655,40,0.0339628495875464,0.0339628495875464,0.0818108283645108,0.0309963476149363,0.086181665,0.05283815785622,27,27
