,Group,Tips.Label,Clade,dN,dS,dNdS,Species,Clade.Age,Tip.Age,Order,Family,Lat,Habitat,BodyMass,Longevity,MaturityAge,Fecundity,Ref.BodyMass,Ref.Longevity,Ref.MaturityAge,Ref.Fecundity,AnnualTemp,ThermoMode
886,Birds,PELECANIFORMES_Ardeidae_Egretta_garzetta,Birds_Node586,5.91E-11,4.29E-10,0.137687705,Egretta_garzetta,64.692068,13.756047,Pelecaniformes,Ardeidae,9.80908164,Freshwater,312,22.34,1.244672025,3.5,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,21.4878479,Endotherms
887,Birds,PELECANIFORMES_Ardeidae_Butorides_virescens,Birds_Node586,5.05E-11,3.76E-10,0.134278351,Butorides_virescens,64.692068,13.756047,Pelecaniformes,Ardeidae,33.60019015,Terrestrial,201.4999998,12,2,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,worldspecies.org,worldspecies.org,worldspecies.org,15.40535736,Endotherms
888,Birds,PROCELLARIIFORMES_Diomedeidae_Phoebastria_albatrus,Birds_Node594,3.17E-11,1.99E-10,0.158878505,Phoebastria_albatrus,39.694142,39.694141,Procellariiformes,Diomedeidae,36.48782372,Marine,4411.000002,37.63015477,7.564935515,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,19.36828804,Endotherms
889,Birds,PROCELLARIIFORMES_Oceanitidae_Oceanites_oceanicus,Birds_Node594,5.31E-11,3.27E-10,0.162460181,Oceanites_oceanicus,39.694142,37.423054,Procellariiformes,Oceanitidae,78.94555462,Marine,30.40999999,21,4.5,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,24.06523895,Endotherms
890,Birds,PROCELLARIIFORMES_Hydrobatidae_Hydrobates_tethys,Birds_Node594,4.98E-11,2.83E-10,0.176070401,Hydrobates_tethys,39.694142,34.854161,Procellariiformes,Hydrobatidae,1.633848662,Marine,22,16.27831885,3.601094123,1,worldspecies.org,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,worldspecies.org,24.26939964,Endotherms
891,Birds,PROCELLARIIFORMES_Procellariidae_Fulmarus_glacialis,Birds_Node594,4.80E-11,2.88E-10,0.166646319,Fulmarus_glacialis,39.694142,18.953669,Procellariiformes,Procellariidae,83.28142552,Marine,611.9399998,51,8.5,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,5.650861263,Endotherms
892,Birds,PROCELLARIIFORMES_Procellariidae_Pelecanoides_urinatrix,Birds_Node594,7.44E-11,4.18E-10,0.177900653,Pelecanoides_urinatrix,39.694142,17.43071,Procellariiformes,Procellariidae,71.96144008,Marine,152.0599999,22,2.5,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,11.84040356,Endotherms
893,Birds,PROCELLARIIFORMES_Procellariidae_Calonectris_borealis,Birds_Node594,4.50E-11,2.88E-10,0.156328862,Calonectris_borealis,39.694142,17.43071,Procellariiformes,Procellariidae,2.7421602,Marine,534.9899996,28.82222222,8.351143209,1.718873861,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,20.33865356,Endotherms
894,Birds,SPHENISCIFORMES_Spheniscidae_Eudyptes_moseleyi,Birds_Node599,1.40E-10,1.68E-10,0.831790123,Eudyptes_moseleyi,12.429796,1.286922,Sphenisciformes,Spheniscidae,44.81669223,Marine,2327.849999,14.12950496,4.61905212,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,12.13687325,Endotherms
895,Birds,CHARADRIIFORMES_Burhinidae_Burhinus_bistriatus,Birds_Node618,3.17E-11,2.19E-10,0.144521498,Burhinus_bistriatus,63.100806,32.884615,Charadriiformes,Burhinidae,9.137280919,Terrestrial,786.9999993,22.10353902,3.448608996,2.12193545,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,25.80086365,Endotherms
896,Birds,CHARADRIIFORMES_Burhinidae_Burhinus_oedicnemus,Birds_Node618,3.12E-11,2.17E-10,0.143537542,Burhinus_oedicnemus,63.100806,32.884615,Charadriiformes,Burhinidae,32.30132326,Terrestrial,459.0000005,21.7161766,3,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,18.72476501,Endotherms
897,Birds,CHARADRIIFORMES_Chionidae_Chionis_minor,Birds_Node618,5.52E-11,3.66E-10,0.150828689,Chionis_minor,63.100806,12.581541,Charadriiformes,Chionidae,49.3418201,Marine,493.9600001,24,4,2.560348651,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,4.005917072,Endotherms
898,Birds,CHARADRIIFORMES_Pluvianellidae_Pluvianellus_socialis,Birds_Node618,5.59E-11,4.18E-10,0.133819334,Pluvianellus_socialis,63.100806,12.581541,Charadriiformes,Pluvianellidae,49.11695582,Marine&Freshwater,84.11,14.37513401,1.832559955,6.16701468,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Ecology and Habitat Selection of the Magellanic Plover (Pluvianellus socialis): A Little-Known Patagonian Shorebird,7.894761658,Endotherms
899,Birds,CHARADRIIFORMES_Charadriidae_Pluvialis_apricaria,Birds_Node618,4.22E-11,3.09E-10,0.136620033,Pluvialis_apricaria,63.100806,33.869537,Charadriiformes,Charadriidae,63.21519497,Marine&Freshwater,213.9999998,17.28258506,1.265520313,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,8.148874283,Endotherms
900,Birds,CHARADRIIFORMES_Ibidorhynchidae_Ibidorhyncha_struthersii,Birds_Node618,5.37E-11,3.85E-10,0.139729612,Ibidorhyncha_struthersii,63.100806,19.877431,Charadriiformes,Ibidorhynchidae,35.73528693,Freshwater,293.9999997,14.07288082,1.831547242,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,3.39545517,Endotherms
901,Birds,CHARADRIIFORMES_Recurvirostridae_Himantopus_himantopus,Birds_Node618,3.85E-11,2.94E-10,0.131080155,Himantopus_himantopus,63.100806,19.877431,Charadriiformes,Recurvirostridae,26.29904264,Marine&Freshwater,176.8199999,16,2,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,16.01951141,Endotherms
902,Birds,CHARADRIIFORMES_Charadriidae_Charadrius_vociferus,Birds_Node618,5.19E-11,3.89E-10,0.133515489,Charadrius_vociferus,63.100806,23.203396,Charadriiformes,Charadriidae,40.12657722,Marine&Freshwater,96.44000007,15.95356484,1.163706591,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,8.7549263,Endotherms
903,Birds,CHARADRIIFORMES_Charadriidae_Charadrius_alexandrinus,Birds_Node618,4.20E-11,3.20E-10,0.131093869,Charadrius_alexandrinus,63.100806,23.203396,Charadriiformes,Charadriidae,36.79061967,Marine&Freshwater,42.29999996,19,1.111193027,6,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,15.51776581,Endotherms
904,Birds,CHARADRIIFORMES_Scolopacidae_Arenaria_interpres,Birds_Node627,3.80E-11,3.13E-10,0.121441281,Arenaria_interpres,42.000012,21.533399,Charadriiformes,Scolopacidae,49.18917554,Marine&Freshwater,135.9800001,22.3,2,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,15.33299255,Endotherms
905,Birds,CHARADRIIFORMES_Scolopacidae_Calidris_pygmaea,Birds_Node627,3.62E-11,3.02E-10,0.119884686,Calidris_pygmaea,42.000012,15.685049,Charadriiformes,Scolopacidae,19.87435863,Marine&Freshwater,31.66999997,12.80290559,1.403895232,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,5.345495701,Endotherms
906,Birds,CHARADRIIFORMES_Scolopacidae_Calidris_pugnax,Birds_Node627,6.78E-11,6.26E-10,0.108365019,Calidris_pugnax,42.000012,15.685049,Charadriiformes,Scolopacidae,21.71287892,Marine&Freshwater,131.68,18.48738191,2,4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,4.883917809,Endotherms
907,Birds,CHARADRIIFORMES_Pedionomidae_Pedionomus_torquatus,Birds_Node627,7.29E-11,5.78E-10,0.12598661,Pedionomus_torquatus,42.000012,26.941791,Charadriiformes,Pedionomidae,29.1721761,Terrestrial,62.51999995,11.1494494,1.087058998,24,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,20.95368652,Endotherms
908,Birds,CHARADRIIFORMES_Thinocoridae_Thinocorus_orbignyianus,Birds_Node627,8.93E-11,7.01E-10,0.127293254,Thinocorus_orbignyianus,42.000012,26.941791,Charadriiformes,Thinocoridae,29.03840142,Freshwater,114.9999999,13.42791553,1.414090693,5.247836569,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,7.281401062,Endotherms
909,Birds,CHARADRIIFORMES_Jacanidae_Jacana_jacana,Birds_Node627,9.18E-11,7.06E-10,0.12994029,Jacana_jacana,42.000012,29.880269,Charadriiformes,Jacanidae,9.931003918,Freshwater,106.24,9.251590577,1.498797041,5.175619835,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,23.99928284,Endotherms
910,Birds,CHARADRIIFORMES_Rostratulidae_Rostratula_benghalensis,Birds_Node627,8.69E-11,6.59E-10,0.131970443,Rostratula_benghalensis,42.000012,20.54302,Charadriiformes,Rostratulidae,7.35877499,Freshwater,120.9999999,11.99377169,1.181352067,9.6,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,26.33123589,Endotherms
911,Birds,CHARADRIIFORMES_Rostratulidae_Nycticryphes_semicollaris,Birds_Node627,6.09E-11,4.92E-10,0.123865774,Nycticryphes_semicollaris,42.000012,20.54302,Charadriiformes,Rostratulidae,32.20892859,Freshwater,76.60000006,13.13922805,1.799107979,2.477654241,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,17.63347778,Endotherms
912,Birds,CHARADRIIFORMES_Turnicidae_Turnix_velox,Birds_Node634,1.29E-10,9.12E-10,0.141533197,Turnix_velox,57.9265,57.926501,Charadriiformes,Turnicidae,26.23579665,Terrestrial,44.27999998,10.69726334,0.975263979,8,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,http://www.birdcare.com.au/little_button_quail.htm,22.01096954,Endotherms
913,Birds,CHARADRIIFORMES_Dromadidae_Dromas_ardeola,Birds_Node634,4.37E-11,3.09E-10,0.141382488,Dromas_ardeola,57.9265,23.421784,Charadriiformes,Dromadidae,4.511006695,Marine,325,17.67303654,2.584175079,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,27.10654449,Endotherms
914,Birds,CHARADRIIFORMES_Glareolidae_Glareola_pratincola,Birds_Node634,7.10E-11,5.13E-10,0.13856124,Glareola_pratincola,57.9265,18.964127,Charadriiformes,Glareolidae,16.42165232,Terrestrial,84.89999995,12.63108039,1.17050099,3,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,21.48054962,Endotherms
915,Birds,CHARADRIIFORMES_Glareolidae_Rhinoptilus_africanus,Birds_Node634,7.78E-11,5.60E-10,0.13906515,Rhinoptilus_africanus,57.9265,18.964127,Charadriiformes,Glareolidae,16.37947738,Terrestrial,87.5,13.19061265,1.476613926,1.298508646,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Estimated by age of sexual maturity,Estimated by body mass,The Worldwide Variation in Avian Clutch Size across Species and Space,21.10058746,Endotherms
916,Birds,CHARADRIIFORMES_Laridae_Rynchops_niger,Birds_Node634,8.04E-11,5.64E-10,0.14254731,Rynchops_niger,57.9265,13.904477,Charadriiformes,Laridae,9.810570247,Marine&Freshwater,297.7299997,20,3,3.5,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,23.82273254,Endotherms
917,Birds,CHARADRIIFORMES_Laridae_Sterna_hirundo,Birds_Node634,5.83E-11,4.17E-10,0.139719411,Sterna_hirundo,57.9265,13.904477,Charadriiformes,Laridae,54.31500734,Marine&Freshwater,129.1500001,33.7,3.2,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,3.425644302,Endotherms
918,Birds,CHARADRIIFORMES_Laridae_Rissa_tridactyla,Birds_Node634,5.77E-11,4.16E-10,0.138888889,Rissa_tridactyla,57.9265,3.349169,Charadriiformes,Laridae,75.54015668,Marine,415.9900003,28.5,4,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,10.05276489,Endotherms
919,Birds,CHARADRIIFORMES_Laridae_Larus_smithsonianus,Birds_Node634,7.34E-11,4.96E-10,0.14795539,Larus_smithsonianus,57.9265,2.712982,Charadriiformes,Laridae,64.47033056,Marine&Freshwater,1350,32.083,3.997809419,3,Birds of the World,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,-1.147509861,Endotherms
920,Birds,CHARADRIIFORMES_Laridae_Chroicocephalus_maculipennis,Birds_Node634,8.05E-11,4.89E-10,0.164655606,Chroicocephalus_maculipennis,57.9265,2.712982,Charadriiformes,Laridae,38.05169168,Terrestrial,338.9999998,19.13673311,2.995226122,2.4,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,13.1261795,Endotherms
921,Birds,CHARADRIIFORMES_Stercorariidae_Stercorarius_parasiticus,Birds_Node634,5.51E-11,4.14E-10,0.133204286,Stercorarius_parasiticus,57.9265,17.90525,Charadriiformes,Stercorariidae,74.12067821,Marine,444.3100001,31.1,4,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,14.72523117,Endotherms
922,Birds,CHARADRIIFORMES_Alcidae_Fratercula_arctica,Birds_Node634,6.11E-11,4.20E-10,0.145507915,Fratercula_arctica,57.9265,15.14592,Charadriiformes,Alcidae,58.02429804,Marine,593.01,32,6,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,7.574905396,Endotherms
923,Birds,CHARADRIIFORMES_Alcidae_Cepphus_grylle,Birds_Node634,7.09E-11,4.89E-10,0.144996419,Cepphus_grylle,57.9265,10.467501,Charadriiformes,Alcidae,71.12863577,Marine,378.0000001,25.92,3.5,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,3.138803959,Endotherms
924,Birds,CHARADRIIFORMES_Alcidae_Alca_torda,Birds_Node634,7.04E-11,4.37E-10,0.161267463,Alca_torda,57.9265,7.543089,Charadriiformes,Alcidae,52.72473253,Marine,725.9900006,42,4.5,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,7.72874403,Endotherms
925,Birds,CHARADRIIFORMES_Alcidae_Uria_lomvia,Birds_Node634,6.48E-11,4.88E-10,0.132783684,Uria_lomvia,57.9265,3.146718,Charadriiformes,Alcidae,77.55249891,Marine,963.9900006,31.1427422,4.5,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,worldspecies.org,7.001232147,Endotherms
926,Birds,CHARADRIIFORMES_Alcidae_Uria_aalge,Birds_Node634,6.86E-11,5.08E-10,0.135112594,Uria_aalge,57.9265,3.146718,Charadriiformes,Alcidae,79.7722497,Marine,991.9299993,38,4.089134912,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,9.155952454,Endotherms
927,Birds,ACCIPITRIFORMES_Sagittariidae_Sagittarius_serpentarius,Birds_Node649,3.84E-11,2.40E-10,0.160321821,Sagittarius_serpentarius,71.804714,56.668451,Accipitriformes,Sagittariidae,3.640550195,Terrestrial,4017.000002,21.07519459,3.578975066,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,23.39985809,Endotherms
928,Birds,ACCIPITRIFORMES_Accipitridae_Circaetus_pectoralis,Birds_Node649,5.55E-11,2.90E-10,0.191596337,Circaetus_pectoralis,71.804714,12.808889,Accipitriformes,Accipitridae,11.01570383,Terrestrial,1500,17.3,3.582626431,1,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,22.149086,Endotherms
929,Birds,ACCIPITRIFORMES_Accipitridae_Nisaetus_nipalensis,Birds_Node649,4.81E-11,3.47E-10,0.13872201,Nisaetus_nipalensis,71.804714,5.281915,Accipitriformes,Accipitridae,27.38798699,Terrestrial,3004.989999,26.91446923,3.844617296,0.5,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,15.94640808,Endotherms
930,Birds,ACCIPITRIFORMES_Accipitridae_Aquila_chrysaetos,Birds_Node649,5.90E-11,3.95E-10,0.149287849,Aquila_chrysaetos,71.804714,4.796544,Accipitriformes,Accipitridae,77.34404387,Terrestrial,4247.97,40.55924429,5,2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,2.045708084,Endotherms
931,Birds,ACCIPITRIFORMES_Accipitridae_Spizaetus_tyrannus,Birds_Node649,6.66E-11,4.10E-10,0.162317858,Spizaetus_tyrannus,71.804714,4.796544,Accipitriformes,Accipitridae,4.556547388,Terrestrial,1007.109999,20.02746382,3.099811856,1.088259061,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,https://sta.uwi.edu/fst/lifesciences/sites/default/files/lifesciences/documents/ogatt/Spizaetus_tyrannus%20-%20Black%20Hawk-eagle.pdf,24.52303314,Endotherms
932,Birds,ACCIPITRIFORMES_Accipitridae_Accipiter_gentilis,Birds_Node649,9.32E-11,6.60E-10,0.141171436,Accipiter_gentilis,71.804714,8.254609,Accipitriformes,Accipitridae,89.05104398,Terrestrial,866.0399993,22,3,3.5,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,1.033287048,Endotherms
933,Birds,ACCIPITRIFORMES_Accipitridae_Buteo_japonicus,Birds_Node649,7.89E-11,5.17E-10,0.152583248,Buteo_japonicus,71.804714,6.953078,Accipitriformes,Accipitridae,40.62975832,Terrestrial,1903,25.33666667,2.492338445,2,worldspecies.org,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,worldspecies.org,4.343315125,Endotherms
934,Birds,ACCIPITRIFORMES_Accipitridae_Haliaeetus_pelagicus,Birds_Node649,7.84E-11,4.88E-10,0.160869565,Haliaeetus_pelagicus,71.804714,1.886756,Accipitriformes,Accipitridae,56.71971947,Marine&Freshwater,7756.990008,33.54985922,5.436060289,1.7,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,-4.74414444,Endotherms
935,Birds,CARIAMIFORMES_Cariamidae_Chunga_burmeisteri,Birds_Node660,4.26E-11,2.63E-10,0.162096849,Chunga_burmeisteri,71.825276,13.634106,Cariamiformes,Cariamidae,25.27275377,Terrestrial,1297.999999,21.94182392,2.810642095,2.78485348,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,21.7708374,Endotherms
936,Birds,CARIAMIFORMES_Cariamidae_Cariama_cristata,Birds_Node660,4.19E-11,2.68E-10,0.156443958,Cariama_cristata,71.825276,13.634106,Cariamiformes,Cariamidae,19.05703312,Terrestrial,1400.000001,19.36806488,2.797513812,2.676442338,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,23.03250732,Endotherms
937,Birds,FALCONIFORMES_Falconidae_Herpetotheres_cachinnans,Birds_Node660,3.32E-11,2.17E-10,0.152768096,Herpetotheres_cachinnans,71.825276,41.833063,Falconiformes,Falconidae,5.833397505,Terrestrial,623.5800005,18.33589728,2.820511212,1.113011761,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,Birds of the World,24.71086273,Endotherms
938,Birds,FALCONIFORMES_Falconidae_Falco_naumanni,Birds_Node660,7.59E-11,5.50E-10,0.137890533,Falco_naumanni,71.825276,2.578495,Falconiformes,Falconidae,25.75571353,Terrestrial,152.0599999,10.92,1.49288609,4.2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,16.58147583,Endotherms
939,Birds,FALCONIFORMES_Falconidae_Falco_tinnunculus,Birds_Node660,6.90E-11,5.03E-10,0.137275064,Falco_tinnunculus,71.825276,2.578495,Falconiformes,Falconidae,36.57451259,Terrestrial,183.2100001,20.41666667,1.373733046,4.2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,10.95864563,Endotherms
940,Birds,FALCONIFORMES_Falconidae_Falco_peregrinus,Birds_Node660,7.19E-11,4.48E-10,0.160424818,Falco_peregrinus,71.825276,1.331416,Falconiformes,Falconidae,60.00675316,Terrestrial,759.9499994,19.25,2.239146497,2.8,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,8.618468475,Endotherms
941,Birds,STRIGIFORMES_Tytonidae_Tyto_alba,Birds_Node668,4.69E-11,3.01E-10,0.15548308,Tyto_alba,61.381492,61.381491,Strigiformes,Tytonidae,5.403734971,Terrestrial,403.3200004,34,1.145857125,10.6,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,20.58542633,Endotherms
942,Birds,STRIGIFORMES_Strigidae_Athene_cunicularia,Birds_Node668,7.91E-11,5.48E-10,0.144203159,Athene_cunicularia,61.381492,13.548272,Strigiformes,Strigidae,2.458517346,Terrestrial,150.6100002,11,1,16,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,worldspecies.org,16.19005432,Endotherms
943,Birds,STRIGIFORMES_Strigidae_Glaucidium_brasilianum,Birds_Node668,8.94E-11,5.73E-10,0.155899901,Glaucidium_brasilianum,61.381492,13.548272,Strigiformes,Strigidae,7.052042057,Terrestrial,75.1,7.735326692,1.093108408,3.2,Ecological drivers of global gradients in avian dispersal inferred from wing morphology,Generation lengths of the world's birds and their implications for extinction risk,Generation lengths of the world's birds and their implications for extinction risk,The Worldwide Variation in Avian Clutch Size across Species and Space,23.55785522,Endotherms
