,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
1264,27_42,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.040455667,0.927913667,24,0.043598524
1265,27_43,Sorex_unguiculatus_AB061527.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014361,1.212108,424,0.011847954
1266,27_43,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.042597,0.922423333,24,0.046179448
1267,27_44,Chodsigoa_parva_MN038167.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.016361333,0.822072333,424,0.019902547
1268,27_44,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.042474333,0.805177333,24,0.052751526
1269,27_45,Chodsigoa_smithii_MN038168.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.016814667,0.667515667,424,0.025189921
1270,27_45,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.042595,0.854274,24,0.049861052
1271,27_46,Episoriculus_macrurus_KU246040.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014420667,1.529820667,424,0.009426377
1272,27_46,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.041545,0.889676,24,0.046696775
1273,27_47,Crocidura_palawanensis__NC_027243.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018718667,1.658111667,424,0.011289147
1274,27_47,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.041126667,1.041116,24,0.039502483
1275,27_48,Anourosorex_squamipes_KJ545899.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.015146333,1.151467667,424,0.013153937
1276,27_48,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.040794,1.120056,24,0.036421393
1277,27_49,Crocidura_shantungensis_JX968507.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.019460667,1.910841,424,0.010184346
1278,27_49,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.041047667,1.103634,24,0.037193188
1279,27_5,Chodsigoa_smithii_MN038168.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014603667,0.633080667,424,0.023067624
1280,27_5,Echinosorex_gymnura_AF348079.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.032008667,1.59441,24,0.020075556
1281,27_50,Crocidura_grayi__KR537887.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018820667,1.468036333,424,0.0128203
1282,27_50,Erinaceus_europaeus_MN122924.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.041244667,1.11706,24,0.036922517
1283,27_51,Blarina_brevicauda__MH801938.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.013968333,0.770727,424,0.018123581
1284,27_51,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.039380667,1.799836333,24,0.021880138
1285,27_52,Suncus_murinus_KJ920198.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018477667,1.580347667,424,0.011692153
1286,27_52,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037944333,1.020889,24,0.037167932
1287,27_53,Sorex_unguiculatus_AB061527.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.013664333,8.208707667,424,0.001664614
1288,27_53,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.039392,1.373496,24,0.028680098
1289,27_54,Chodsigoa_parva_MN038167.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.015051,0.740024333,424,0.02033852
1290,27_54,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038738333,1.388177667,24,0.02790589
1291,27_55,Chodsigoa_smithii_MN038168.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.015865667,0.661553333,424,0.023982445
1292,27_55,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.039085,1.50632,24,0.025947342
1293,27_56,Episoriculus_macrurus_KU246040.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.013939,1.283468333,424,0.010860416
1294,27_56,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038618,1.218905,24,0.031682535
1295,27_57,Crocidura_palawanensis__NC_027243.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018060333,1.740904333,424,0.01037411
1296,27_57,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038121667,1.114876,24,0.034193638
1297,27_58,Anourosorex_squamipes_KJ545899.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014663,0.703052667,424,0.02085619
1298,27_58,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037818333,0.999615667,24,0.037832874
1299,27_59,Crocidura_shantungensis_JX968507.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018506333,1.305817333,424,0.014172222
1300,27_59,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037659,1.124651667,24,0.033485035
1301,27_6,Episoriculus_macrurus_KU246040.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.013252667,1.539910667,424,0.008606127
1302,27_6,Echinosorex_gymnura_AF348079.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.032172333,1.783081333,24,0.01804311
1303,27_60,Crocidura_grayi__KR537887.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018515667,1.256638333,424,0.014734284
1304,27_60,Hemiechinus_auritus_AB099481.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038627667,1.441846667,24,0.026790412
1305,27_61,Blarina_brevicauda__MH801938.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.013293,0.739914667,424,0.017965585
1306,27_61,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.039817333,1.973372333,24,0.020177304
1307,27_62,Suncus_murinus_KJ920198.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.017561667,1.192970667,424,0.014720954
1308,27_62,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037998333,1.325851333,24,0.028659573
1309,27_63,Sorex_unguiculatus_AB061527.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.012591,1.661255,424,0.00757921
1310,27_63,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.039402333,4.765144667,24,0.008268864
1311,27_64,Chodsigoa_parva_MN038167.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014247333,0.761896,424,0.01869984
1312,27_64,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038931,1.502726333,24,0.025906913
1313,27_65,Chodsigoa_smithii_MN038168.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014672,0.70387,424,0.020844758
1314,27_65,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038946,1.786827,24,0.021796178
1315,27_66,Episoriculus_macrurus_KU246040.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.012881,4.566964,424,0.002820473
1316,27_66,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038668333,3.56832,24,0.010836565
1317,27_67,Crocidura_palawanensis__NC_027243.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.017201333,1.232244333,424,0.013959353
1318,27_67,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038107,1.749003,24,0.021787841
1319,27_68,Anourosorex_squamipes_KJ545899.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.01372,0.789882,424,0.017369683
1320,27_68,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037920667,1.378097333,24,0.027516682
1321,27_69,Crocidura_shantungensis_JX968507.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.017563667,1.124887667,424,0.015613707
1322,27_69,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.037654,1.450995,24,0.025950468
1323,27_7,Crocidura_palawanensis__NC_027243.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.017839333,1.247293667,424,0.014302432
1324,27_7,Echinosorex_gymnura_AF348079.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.03213,1.665705,24,0.01928913
1325,27_70,Crocidura_grayi__KR537887.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.017473667,1.095598333,424,0.015948972
1326,27_70,Mesechinus_hughi_miodon_KT824773.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.038434667,1.890004333,24,0.020335756
1327,27_8,Anourosorex_squamipes_KJ545899.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.014189,0.848052667,424,0.016731272
1328,27_8,Echinosorex_gymnura_AF348079.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.031866,1.514621,24,0.021038927
1329,27_9,Crocidura_shantungensis_JX968507.1,27,Sorex_minutissimus_MH823669.1,ingroup,0.018006667,1.359810667,424,0.01324204
1330,27_9,Echinosorex_gymnura_AF348079.1,27,Echinosorex_gymnura_AF348079.1,ingroup,0.031522667,1.535087,24,0.020534775
1331,28_1,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007168,0.225986333,95,0.031718732
1332,28_1,Rhinolophus_macrotis__KP162343.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007770333,0.399076333,90,0.019470795
1333,28_10,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007319667,0.214982667,95,0.034047706
1334,28_10,Rhinolophus_pumilus_AB061526.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007279,0.408079667,90,0.017837203
1335,28_2,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.006982333,0.288551333,95,0.02419789
1336,28_2,Rhinolophus_luctus_JN986580.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007318667,0.395069333,90,0.018525018
1337,28_3,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007197667,0.228232333,95,0.031536577
1338,28_3,Rhinolophus_rex_KT599913.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007286333,0.393539667,90,0.018514864
1339,28_4,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.006926667,0.292978,95,0.023642276
1340,28_4,Rhinolophus_formosae_EU166918.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.009215333,0.349666,90,0.026354674
1341,28_5,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007122,0.236949667,95,0.030057016
1342,28_5,Rhinolophus_yunnanensis_KY808508.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007561,0.361825333,90,0.020896823
1343,28_6,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.006975667,0.209286,95,0.033330785
1344,28_6,Rhinolophus_sinicus_sinicus_KP257597.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007533,0.437555667,90,0.017216095
1345,28_7,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007186667,0.224482,95,0.032014445
1346,28_7,Rhinolophus_ferrumequinum_tragatus_KT783534.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007379,0.389701333,90,0.018935013
1347,28_8,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007049667,0.211621333,95,0.033312646
1348,28_8,Rhinolophus_affinis_MT845219.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007406,0.385498,90,0.019211513
1349,28_9,Hipposideros_armiger_JN980966.1,28,Hipposideros_armiger_JN980966.1,ingroup,0.007237333,0.222398667,95,0.032542162
1350,28_9,Rhinolophus_monoceros_NC_005433.1,28,Rhinolophus_formosae_EU166918.1,ingroup,0.007859,0.402547667,90,0.019523154
1351,29_1,Noctilio_leporinus__KU743910.1,29,Noctilio_leporinus__KU743910.1,ingroup,0.014777,0.575458333,2,0.025678662
1352,29_1,Furipterus_horrens_MK033190.1,29,Furipterus_horrens_MK033190.1,ingroup,0.015696667,0.675891667,2,0.023223643
1353,3_1,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.016553,0.849979667,2,0.019474584
1354,3_1,Phascolosorex_dorsalis__KJ868144.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.015894667,0.820937333,73,0.019361608
1355,3_10,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.011975667,0.361398333,2,0.033137028
1356,3_10,Murexechinus_melanurus__KJ868127.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.011965333,0.796116333,73,0.015029629
1357,3_11,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017283667,0.990641667,2,0.017446941
1358,3_11,Sminthopsis_psammophila__KJ868159.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.010530333,1.03754,73,0.010149328
1359,3_12,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.011961333,0.460202667,2,0.025991447
1360,3_12,Sminthopsis_psammophila__KJ868159.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.008632,0.610535,73,0.01413842
1361,3_13,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017148,0.879017667,2,0.01950814
1362,3_13,Myoictis_wavicus__KJ868129.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.014269,0.684839,73,0.020835554
1363,3_14,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.012050333,0.447688333,2,0.026916791
1364,3_14,Myoictis_wavicus__KJ868129.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.012860333,0.751801,73,0.017106034
1365,3_15,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.016845667,0.650747333,2,0.025886647
1366,3_15,Antechinus_swainsonii__KJ868100.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.011526333,0.746424,73,0.015442072
1367,3_16,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.012135,0.396993667,2,0.030567238
1368,3_16,Antechinus_swainsonii__KJ868100.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.010168333,1.122565667,73,0.009058119
1369,3_17,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017289667,0.799151667,2,0.021635025
1370,3_17,Dasyuroides_byrnei__KJ868109.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.012094333,0.879120667,73,0.013757307
1371,3_18,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.012057667,0.796119667,2,0.015145546
1372,3_18,Dasyuroides_byrnei__KJ868109.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.010337667,1.017521333,73,0.010159656
1373,3_19,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017186333,0.731583333,2,0.023491969
1374,3_19,Sminthopsis_dolichura__KJ868158.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.012071,0.713937,73,0.016907654
1375,3_2,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.011764,0.407835667,2,0.028844951
1376,3_2,Phascolosorex_dorsalis__KJ868144.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.014676,0.675692,73,0.021719955
1377,3_20,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.011690667,0.434889,2,0.026881955
1378,3_20,Sminthopsis_dolichura__KJ868158.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.010077333,0.493479333,73,0.020420984
1379,3_3,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.016994333,0.863519667,2,0.019680308
1380,3_3,Neophascogale_lorentzii__KJ868130.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.015488667,0.822597,73,0.018828985
1381,3_4,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.011823333,0.426152,2,0.027744404
1382,3_4,Neophascogale_lorentzii__KJ868130.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.013912,1.031443,73,0.0134879
1383,3_5,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017694667,0.831984667,2,0.02126802
1384,3_5,Sminthopsis_douglasi_NC_006517.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.011417667,1.480355333,73,0.007712788
1385,3_6,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.012138,0.248421667,2,0.048860472
1386,3_6,Sminthopsis_douglasi_NC_006517.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.009272667,0.810494667,73,0.01144075
1387,3_7,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017323,0.73783,2,0.023478308
1388,3_7,Murexia_longicaudata__KJ868128.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.013243667,0.858797333,73,0.015421178
1389,3_8,Myrmecobius_fasciatus_FJ515782.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.012271333,0.453242667,2,0.027074533
1390,3_8,Murexia_longicaudata__KJ868128.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.011712667,0.913373667,73,0.012823521
1391,3_9,Thylacinus_cynocephalus_KY678356.1,3,Myrmecobius_fasciatus_FJ515782.1,ingroup,0.017082,0.780666,2,0.021881317
1392,3_9,Murexechinus_melanurus__KJ868127.1,3,Planigale_gilesi__KJ868147.1,ingroup,0.013621667,0.97542,73,0.013964925
1393,30_1,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008424,0.387816,12,0.021721641
1394,30_1,Artibeus_jamaicensis_NC_002009.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.010934333,0.540760333,207,0.020220295
1395,30_10,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008658333,0.53508,12,0.016181381
1396,30_10,Vampyrum_spectrum_NC_022429.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.014887,0.677779667,207,0.021964365
1397,30_11,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008598333,0.654548667,12,0.013136278
1398,30_11,Vampyrum_spectrum_NC_022429.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.014928667,0.735488667,207,0.020297616
1399,30_12,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009083333,0.536420333,12,0.016933238
1400,30_12,Vampyrum_spectrum_NC_022429.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.014883,0.716399,207,0.020774736
1401,30_13,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007379333,0.323133333,12,0.022836806
1402,30_13,Micronycteris_megalotis_NC_022419.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.008087,0.467647,207,0.017292958
1403,30_14,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007258667,0.372998667,12,0.019460302
1404,30_14,Micronycteris_megalotis_NC_022419.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.008283667,0.504835667,207,0.01640864
1405,30_15,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007933667,0.345047667,12,0.022992958
1406,30_15,Micronycteris_megalotis_NC_022419.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.008413667,0.531919667,207,0.015817551
1407,30_16,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007627333,0.329119333,12,0.023174978
1408,30_16,Carollia_perspicillata_NC_022422.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.011923333,0.542246,207,0.02198879
1409,30_17,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007554667,0.411260667,12,0.018369534
1410,30_17,Carollia_perspicillata_NC_022422.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012029,0.599019333,207,0.020081155
1411,30_18,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007869,0.399505667,12,0.019696842
1412,30_18,Carollia_perspicillata_NC_022422.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.011885667,0.622429667,207,0.019095598
1413,30_19,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008226,0.376841333,12,0.021828816
1414,30_19,Anoura_caudifer_NC_022420.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012175667,0.472804333,207,0.02575202
1415,30_2,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008346667,0.496624667,12,0.01680679
1416,30_2,Artibeus_jamaicensis_NC_002009.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.011207333,0.577227,207,0.019415816
1417,30_20,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007982667,0.471254667,12,0.016939178
1418,30_20,Anoura_caudifer_NC_022420.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012264333,0.513560667,207,0.023880983
1419,30_21,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008493333,0.408387,12,0.020797267
1420,30_21,Anoura_caudifer_NC_022420.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012141,0.539749333,207,0.022493775
1421,30_22,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008397,0.498458333,12,0.016845942
1422,30_22,Chrotopterus_auritus_KU743905.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.016195,0.678929333,207,0.023853734
1423,30_23,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008330667,0.552306333,12,0.015083417
1424,30_23,Chrotopterus_auritus_KU743905.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.016287,0.686024667,207,0.023741129
1425,30_24,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008866,0.418577,12,0.021181288
1426,30_24,Chrotopterus_auritus_KU743905.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.016214,0.645385333,207,0.025122976
1427,30_25,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008235,0.461349,12,0.017849827
1428,30_25,Sturnira_tildae_NC_022427.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012329667,0.560273333,207,0.022006521
1429,30_26,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.007872333,0.54267,12,0.014506668
1430,30_26,Sturnira_tildae_NC_022427.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.012095,0.604631667,207,0.020003914
1431,30_27,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008268667,0.508797333,12,0.016251395
1432,30_27,Sturnira_tildae_NC_022427.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.011906,0.648089,207,0.018370934
1433,30_28,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009435333,0.406366333,12,0.023218787
1434,30_28,Ectophylla_alba_MH260572.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.01408,0.567481333,207,0.024811389
1435,30_29,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009173,0.461368333,12,0.019882162
1436,30_29,Ectophylla_alba_MH260572.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.014133333,0.542406333,207,0.026056726
1437,30_3,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008862333,0.447380667,12,0.019809379
1438,30_3,Artibeus_jamaicensis_NC_002009.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.011125333,0.650559,207,0.01710119
1439,30_30,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009825333,0.410092667,12,0.023958813
1440,30_30,Ectophylla_alba_MH260572.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.014063,0.573148667,207,0.024536391
1441,30_4,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008818,0.431412333,12,0.020439842
1442,30_4,Diaemus_youngi__KU743906.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.018548,0.641860333,207,0.028897252
1443,30_5,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.008661667,0.570986,12,0.015169666
1444,30_5,Diaemus_youngi__KU743906.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.018425333,0.721797667,207,0.025527006
1445,30_6,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009347,0.468283,12,0.019960152
1446,30_6,Diaemus_youngi__KU743906.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.018633,0.692926667,207,0.026890291
1447,30_7,Pteronotus_personatus_KU569221.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009585667,0.452501,12,0.021183747
1448,30_7,Glyphonycteris_daviesi__KU743912.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.013301,0.490114667,207,0.027138547
1449,30_8,Pteronotus_rubiginosus_NC_022425.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009320333,0.462711,12,0.020142883
1450,30_8,Glyphonycteris_daviesi__KU743912.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.013292667,0.473120333,207,0.028095742
1451,30_9,Pteronotus_parnellii_KF752590.1,30,Pteronotus_parnellii_KF752590.1,ingroup,0.009852333,0.409289333,12,0.024071806
1452,30_9,Glyphonycteris_daviesi__KU743912.1,30,Micronycteris_megalotis_NC_022419.1,ingroup,0.013300333,0.495868333,207,0.026822308
1453,31_1,Miniopterus_fuliginosus_MH523628.1,31,Miniopterus_fuliginosus_MH523628.1,ingroup,0.011094333,0.516792,32,0.021467696
1454,31_1,Myotis_dasycneme_MN122855.1,31,Lasiurus_borealis_JN209842.1,ingroup,0.014787333,0.535488333,453,0.027614669
1455,31_10,Miniopterus_fuliginosus_MH523628.1,31,Miniopterus_fuliginosus_MH523628.1,ingroup,0.011398333,0.540715333,32,0.0210801
1456,31_10,Myotis_septentrionalis_MK547202.1,31,Lasiurus_borealis_JN209842.1,ingroup,0.014544667,0.56039,453,0.025954544
